Year  DOY Hour  Min  Dectime  RSS_Paved  RSS_Bldgs  RSS_EveTr  RSS_DecTr  RSS_Grass  RSS_BSoil  RSS_Water state_Pave state_Bldg state_EveT state_DecT state_Gras state_BSoi state_Wate         RS         RA         RB     RAsnow    vpd_hPa     avdens       avcp      s_hPa   psyc_hPa
2011  278    2    0 277.0833  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    64.2950     6.5811   100.3253     3.3647     1.2237  1013.0248     1.1166     0.6685
2011  278    3    0 277.1250  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    61.2048     6.5565    93.7146     3.7388     1.2227  1012.8693     1.1214     0.6680
2011  278    4    0 277.1667  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    61.6537     6.5597    94.6664     3.5167     1.2225  1012.9809     1.1200     0.6679
2011  278    5    0 277.2083  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    56.7731     6.5426    84.6861     3.1393     1.2221  1013.1781     1.1185     0.6679
2011  278    6    0 277.2500 57156.1031 57156.1031 57156.1031 57156.1031 57156.1031 57156.1031 57156.1031     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 57156.1031    57.1156     6.5424    85.4192     3.0285     1.2220  1013.2552     1.1200     0.6680
2011  278    7    0 277.2917 14383.5117 14383.5117 14383.5117 14383.5117 14383.5117 14383.5117 14383.5117     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 14383.5117    56.2149     6.5422    83.8040     3.7729     1.2219  1012.8901     1.1249     0.6677
2011  278    8    0 277.3333  4099.0011  4099.0011  4099.0011  4099.0011  4099.0011  4099.0011  4099.0011     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  4099.0011    53.4649     6.5456    78.7293     4.3093     1.2219  1012.6138     1.1271     0.6674
2011  278    9    0 277.3750  2931.0108  2931.0108  2931.0108  2931.0108  2931.0108  2931.0108  2931.0108     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2931.0108    52.9051     6.5462    77.9248     4.7178     1.2214  1012.5003     1.1382     0.6674
2011  278   10    0 277.4167  2653.8947  2653.8947  2653.8947  2653.8947  2653.8947  2653.8947  2653.8947     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2653.8947    52.1786     6.5495    76.5595     5.2225     1.2198  1012.4533     1.1610     0.6674
2011  278   11    0 277.4583  2476.5635  2476.5635  2476.5635  2476.5635  2476.5635  2476.5635  2476.5635     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2476.5635    48.2288     6.5810    68.7634     5.8449     1.2183  1012.3539     1.1850     0.6674
2011  278   12    0 277.5000  2150.6285  2150.6285  2150.6285  2150.6285  2150.6285  2150.6285  2150.6285     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2150.6285    46.4032     6.6022    65.3820     6.6872     1.2167  1012.0790     1.2033     0.6668
2011  278   13    0 277.5417  2476.6520  2476.6520  2476.6520  2476.6520  2476.6520  2476.6520  2476.6520     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2476.6520    45.7130     6.6157    63.9094     6.9024     1.2163  1011.9424     1.2012     0.6663
2011  278   14    0 277.5833  3100.5103  3100.5103  3100.5103  3100.5103  3100.5103  3100.5103  3100.5103     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  3100.5103    47.7624     6.5880    67.7207     6.5491     1.2155  1012.1390     1.2010     0.6661
2011  278   15    0 277.6250  4557.2884  4557.2884  4557.2884  4557.2884  4557.2884  4557.2884  4557.2884     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  4557.2884    45.0855     6.6304    62.5350     5.9580     1.2138  1012.5967     1.2132     0.6663
2011  278   16    0 277.6667  5181.9378  5181.9378  5181.9378  5181.9378  5181.9378  5181.9378  5181.9378     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  5181.9378    44.9768     6.6322    62.3234     5.4015     1.2127  1012.9491     1.2170     0.6663
2011  278   17    0 277.7083 11332.9221 11332.9221 11332.9221 11332.9221 11332.9221 11332.9221 11332.9221     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 11332.9221    43.3593     6.6658    59.2679     5.4988     1.2125  1012.8303     1.2104     0.6658
2011  278   18    0 277.7500 76164.8289 76164.8289 76164.8289 76164.8289 76164.8289 76164.8289 76164.8289     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 76164.8289    43.5814     6.6621    59.6319     5.1539     1.2129  1012.8550     1.1938     0.6654
2011  278   19    0 277.7917 ********** ********** ********** ********** ********** ********** **********     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 **********    43.8313     6.6579    60.0586     4.5843     1.2127  1013.0971     1.1861     0.6653
2011  278   20    0 277.8333  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    41.5417     6.7113    55.8959     4.1740     1.2121  1013.2791     1.1810     0.6650
2011  278   21    0 277.8750  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    41.4468     6.7140    55.7118     3.8565     1.2111  1013.4252     1.1772     0.6645
2011  278   22    0 277.9167  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    43.0174     6.6765    58.5300     3.2501     1.2105  1013.7430     1.1746     0.6645
2011  278   23    0 277.9583 ********** ********** ********** ********** ********** ********** **********     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 **********    43.8084     6.6595    59.9626     3.1140     1.2089  1013.9316     1.1848     0.6643
2011  279    0    0 278.0000 ********** ********** ********** ********** ********** ********** **********     0.3513     0.3513     0.5365     0.5305     0.5373     0.3541     0.5261 **********    45.7001     6.6297    63.2002     2.8956     1.2076  1014.1024     1.1887     0.6639
2011  279    1    0 278.0417    54.0617    54.0617    37.1803     0.0000    55.8965   178.3868     0.0000     0.4311     0.4311     1.4340     1.4064     1.4389     0.4351     1.4609 **********    49.1825     6.5830    69.5415     2.4824     1.2067  1014.2951     1.1841     0.6635
2011  279    2    0 278.0833   211.8068   211.8068    17.2627     0.0000    33.9206   433.0736     0.0000     0.2577     0.2577     1.6097     1.5822     1.6188     0.2630     1.8146 **********    50.9805     6.5654    73.0040     2.7694     1.2061  1014.1092     1.1812     0.6628
2011  279    3    0 278.1250   455.0303   455.0303    43.5421     0.0000    62.6240   802.6287     0.0000     0.1459     0.1459     1.3841     1.3513     1.3965     0.1537     1.7338 **********    52.7527     6.5564    76.2558     3.0331     1.2070  1013.7023     1.1556     0.6618
2011  279    4    0 278.1667    76.0753    76.0753    10.2482     0.0000    17.2111   196.5007     0.0000     0.4515     0.4515     1.8720     1.8346     1.8856     0.4573     2.3789 **********    46.3118     6.6251    64.0904     3.0683     1.2152  1012.4660     1.0369     0.6597
2011  279    5    0 278.2083   172.4137   172.4137     0.0000     0.0000     1.4710   353.4977     0.0000     0.2795     0.2795     2.1191     2.1037     2.1250     0.2853     3.1496 **********    52.2415     6.5592    75.1332     3.6186     1.2208  1011.4373     0.9654     0.6582
2011  279    6    0 278.2500   414.6737   414.6737    10.0410     0.0000    24.6634   705.9404     0.0000     0.1438     0.1438     1.6805     1.6705     1.6883     0.1533     3.0460 43129.3766    55.3733     6.5443    81.1497     4.5590     1.2253  1010.4009     0.9138     0.6567
2011  279    7    0 278.2917   585.1470   585.1470    35.2006    -0.0000    50.9746   884.7729    -0.0000     0.0995     0.0995     1.4029     1.3796     1.4171     0.1121     2.9242 10813.5599    54.7519     6.5453    80.1323     5.0147     1.2311  1009.5558     0.8535     0.6555
2011  279    8    0 278.3333   685.7766   685.7766    57.6989    -0.0000    73.0582   888.7420    -0.0000     0.0693     0.0693     1.1884     1.1323     1.2082     0.0844     2.7787  3227.2886    52.2547     6.5538    75.7329     4.9082     1.2344  1009.3380     0.8254     0.6555
2011  279    9    0 278.3750   854.5432   854.5432    82.5473    11.8936    97.7163   969.8950     0.0000     0.0448     0.0448     1.0082     0.9037     1.0328     0.0612     2.6084  2326.0585    50.3973     6.5658    72.4778     5.0615     1.2348  1009.2992     0.8303     0.6559
2011  279   10    0 278.4167  1040.0543  1040.0543   103.4783    42.2302   116.8404  1017.9391     0.0000     0.0227     0.0227     0.8428     0.6936     0.8720     0.0392     2.3967  1786.9417    44.2984     6.6455    61.1133     5.7312     1.2335  1009.1687     0.8549     0.6563
2011  279   11    0 278.4583  1428.2584  1428.2584   141.5677    90.7515   153.5467  1280.9907     0.0000     0.0036     0.0036     0.6799     0.4991     0.7132     0.0140     2.1313  1561.7843    42.5236     6.6790    57.9385     6.3918     1.2314  1009.0926     0.8843     0.6565
2011  279   12    0 278.5000  1506.1429  1506.1429   223.0742   204.9496   231.9556  1506.1429     0.0000     0.0000     0.0000     0.4875     0.2961     0.5229     0.0000     1.8422  1506.1429    43.1306     6.6643    59.0976     6.8193     1.2298  1009.0609     0.9050     0.6567
2011  279   13    0 278.5417  1314.7141  1314.7141   375.7890   543.6074   371.4614  1314.7141     0.0000     0.0000     0.0000     0.2901     0.1099     0.3251     0.0000     1.5172  1314.7141    43.1980     6.6581    59.4082     7.7176     1.2257  1009.0525     0.9541     0.6568
2011  279   14    0 278.5833  1326.1516  1326.1516   772.6619  1301.9164   701.9380  1326.1516     0.0000     0.0000     0.0000     0.1024     0.0017     0.1343     0.0000     1.1536  1326.1516    42.5510     6.6750    58.1171     8.6574     1.2219  1008.9826     0.9988     0.6567
2011  279   15    0 278.6250  1526.4454  1526.4454  1507.5851  1526.4454  1444.2822  1526.4454     0.0000     0.0000     0.0000     0.0019     0.0000     0.0098     0.0000     0.7981  1526.4454    42.0654     6.6910    57.0728     8.6891     1.2215  1008.9933     1.0015     0.6566
2011  279   16    0 278.6667   671.1314   671.1314  1100.2668   859.2184  1143.9608   863.0996     0.0000     0.0750     0.0750     0.0816     0.0793     0.0819     0.0782     0.5911  1971.5254    45.6161     6.6245    63.4598     6.6952     1.2272  1009.3382     0.9261     0.6567
2011  279   17    0 278.7083   457.9215   457.9215   931.4513   594.0548  1005.9485   679.3749    12.5805     0.1152     0.1152     0.1598     0.1462     0.1616     0.1289     0.4691  4066.7168    50.2942     6.5684    71.9534     7.0708     1.2254  1009.2878     0.9417     0.6565
2011  279   18    0 278.7500   839.5320   839.5320  1311.0863   872.0991  1421.0826  1116.2615    76.6830     0.0704     0.0704     0.1348     0.1118     0.1380     0.0886     0.3041 21993.1301    47.9963     6.5924    67.6255     7.0016     1.2261  1009.2135     0.9302     0.6561
2011  279   19    0 278.7917  1259.7628  1259.7628  1543.6476  1130.4257  1654.5615  1489.2651   173.3200     0.0479     0.0479     0.1169     0.0886     0.1210     0.0674     0.2026 92284.6143    49.6436     6.5741    70.7542     6.4060     1.2282  1009.2520     0.9008     0.6559
2011  279   20    0 278.8333  1641.2367  1641.2367  1644.3693  1338.6363  1734.3346  1746.4977   292.6714     0.0343     0.0343     0.1022     0.0713     0.1068     0.0531     0.1420  9999.9999    51.6525     6.5575    74.5758     5.6793     1.2312  1009.2893     0.8639     0.6557
2011  279   21    0 278.8750  2075.8544  2075.8544  1770.7206  1552.2863  1850.5888  1997.7108   422.1451     0.0250     0.0250     0.0899     0.0581     0.0949     0.0434     0.1028  9999.9999    49.9584     6.5713    71.2914     5.3031     1.2333  1009.3064     0.8446     0.6559
2011  279   22    0 278.9167  2725.7778  2725.7778  2000.9612  1868.4457  2072.1083  2366.8412   618.4397     0.0180     0.0180     0.0793     0.0478     0.0845     0.0359     0.0750  9999.9999    50.9676     6.5631    73.1872     5.2891     1.2339  1009.2958     0.8429     0.6560
2011  279   23    0 278.9583  3566.0175  3566.0175  2280.0045  2231.7958  2340.6386  2816.4437   887.0723     0.0127     0.0127     0.0700     0.0400     0.0753     0.0296     0.0550  9999.9999    52.9798     6.5505    77.0478     5.2143     1.2346  1009.3192     0.8413     0.6564
2011  280    0    0 279.0000  4420.4192  4420.4192  2469.6076  2523.2701  2515.7862  3184.1605  1170.2245     0.0088     0.0088     0.0621     0.0336     0.0673     0.0245     0.0408  9999.9999    52.6368     6.5522    76.3739     4.7837     1.2372  1009.3533     0.8207     0.6567
2011  280    1    0 279.0417  5440.6450  5440.6450  2697.2174  2864.3318  2727.9846  3610.1290  1528.4253     0.0059     0.0059     0.0553     0.0284     0.0605     0.0203     0.0306  9999.9999    53.2032     6.5503    77.4691     4.3141     1.2396  1009.4467     0.8041     0.6572
2011  280    2    0 279.0833  6745.4945  6745.4945  3095.6953  3406.3699  3131.4416  4257.4954  2067.0299     0.0037     0.0037     0.0501     0.0243     0.0548     0.0170     0.0236  9999.9999    58.9758     6.5464    88.8924     3.8431     1.2414  1009.5950     0.7930     0.6578
2011  280    3    0 279.1250  7917.2401  7917.2401  3281.7008  3767.2389  3338.2345  4702.7339  2530.8579     0.0020     0.0020     0.0464     0.0210     0.0503     0.0144     0.0184  9999.9999    59.8044     6.5487    90.5314     3.7865     1.2429  1009.5240     0.7826     0.6579
2011  280    4    0 279.1667  9692.9997  9692.9997  3643.9800  4331.6285  3687.6818  5359.4557  3226.0487     0.0007     0.0007     0.0431     0.0181     0.0470     0.0120     0.0144  9999.9999    65.6284     6.5903   102.6446     3.5718     1.2446  1009.5260     0.7708     0.6581
2011  280    5    0 279.2083  9999.9999  9999.9999  4034.6080  5162.5959  4051.2766  6469.7451  3898.1912     0.0000     0.0000     0.0381     0.0136     0.0421     0.0081     0.0112  9999.9999    68.4012     6.6211   108.5835     3.4570     1.2453  1009.5670     0.7687     0.6585
2011  280    6    0 279.2500 46428.5463 46428.5463  5759.3807 10742.7404  5695.2402 22586.9647  5799.5430     0.0000     0.0000     0.0313     0.0075     0.0353     0.0023     0.0087 46428.5463    66.5819     6.6017   104.8213     3.3291     1.2451  1009.7098     0.7765     0.6590
2011  280    7    0 279.2917 11631.5593 11631.5593  4755.8683  8155.1272  4675.6441 11631.5593  4975.0480     0.0000     0.0000     0.0264     0.0034     0.0303     0.0001     0.0067 11631.5593    61.2318     6.5578    93.9251     3.4617     1.2445  1009.7860     0.7923     0.6597
2011  280    8    0 279.3333  3632.4124  3632.4124  3060.5406  3632.4124  2975.6461  3632.4124  3085.6792     0.0000     0.0000     0.0113     0.0000     0.0151     0.0000     0.0030  3632.4124    63.0784     6.5783    98.6618     3.8790     1.2426  1009.8454     0.8225     0.6604
2011  280    9    0 279.3750  2649.8009  2649.8009  2649.8009  2649.8009  2647.0219  2649.8009  2649.8009     0.0000     0.0000     0.0000     0.0000     0.0001     0.0000     0.0000  2649.8009    55.2212     6.5442    82.3767     4.3162     1.2406  1009.9234     0.8556     0.6613
2011  280   10    0 279.4167  2285.0462  2285.0462  2285.0462  2285.0462  2285.0462  2285.0462  2285.0462     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2285.0462    53.3383     6.5459    78.6562     4.4711     1.2395  1010.0358     0.8761     0.6619
2011  280   11    0 279.4583  2148.9865  2148.9865  2148.9865  2148.9865  2148.9865  2148.9865  2148.9865     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2148.9865    57.2385     6.5452    86.8329     4.5446     1.2390  1010.1217     0.8893     0.6625
2011  280   12    0 279.5000  1880.4569  1880.4569  1880.4569  1880.4569  1880.4569  1880.4569  1880.4569     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  1880.4569    54.1274     6.5431    80.5494     4.7047     1.2384  1010.1675     0.9032     0.6629
2011  280   13    0 279.5417  1619.8448  1619.8448  1619.8448  1619.8448  1619.8448  1619.8448  1619.8448     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  1619.8448    53.9703     6.5434    80.5270     5.0860     1.2368  1010.1906     0.9270     0.6632
2011  280   14    0 279.5833  1462.5386  1462.5386  1462.5386  1462.5386  1462.5386  1462.5386  1462.5386     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  1462.5386    49.2230     6.5677    70.9928     5.9253     1.2348  1009.9905     0.9533     0.6631
2011  280   15    0 279.6250  1661.6926  1661.6926  1661.6926  1661.6926  1661.6926  1661.6926  1661.6926     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  1661.6926    49.2878     6.5691    70.8280     7.1096     1.2306  1009.8947     1.0090     0.6632
2011  280   16    0 279.6667  2154.3098  2154.3098  2154.3098  2154.3098  2154.3098  2154.3098  2154.3098     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2154.3098    50.1797     6.5634    72.3887     7.2094     1.2306  1009.8884     1.0141     0.6635
2011  280   17    0 279.7083  4568.1949  4568.1949  4568.1949  4568.1949  4568.1949  4568.1949  4568.1949     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  4568.1949    54.9310     6.5447    81.6616     6.8523     1.2335  1009.7831     0.9839     0.6635
2011  280   18    0 279.7500 37071.6867 37071.6867 37071.6867 37071.6867 37071.6867 37071.6867 37071.6867     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 37071.6867    61.0086     6.5605    94.1309     5.7154     1.2378  1009.9536     0.9385     0.6639
2011  280   19    0 279.7917 ********** ********** ********** ********** ********** ********** **********     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 **********    59.0718     6.5485    89.8046     5.0146     1.2421  1009.9142     0.8957     0.6641
2011  280   20    0 279.8333  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    62.7167     6.5698    97.2704     4.6010     1.2452  1009.8453     0.8656     0.6642
2011  280   21    0 279.8750  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    64.6186     6.5851   101.1714     4.1210     1.2471  1009.9458     0.8492     0.6645
2011  280   22    0 279.9167  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    64.4916     6.5832   100.7985     3.7301     1.2485  1010.0352     0.8365     0.6646
2011  280   23    0 279.9583  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    67.6780     6.6194   107.6840     3.3276     1.2500  1010.0742     0.8177     0.6645
2011  281    0    0 280.0000  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    64.2656     6.5804   100.2060     3.1152     1.2514  1010.0509     0.8033     0.6644
2011  281    1    0 280.0417  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    63.0316     6.5690    97.5247     3.0280     1.2525  1009.9912     0.7921     0.6643
2011  281    2    0 280.0833  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    66.6000     6.6026   105.0021     3.1994     1.2521  1009.9419     0.7967     0.6642
2011  281    3    0 280.1250  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    63.9868     6.5753    99.3256     3.3154     1.2521  1009.8692     0.7957     0.6641
2011  281    4    0 280.1667  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    66.3849     6.5990   104.4073     3.3809     1.2521  1009.8328     0.7956     0.6640
2011  281    5    0 280.2083  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    69.2881     6.6351   110.6909     3.4553     1.2520  1009.8118     0.7976     0.6640
2011  281    6    0 280.2500 75528.2254 75528.2254 75528.2254 75528.2254 75528.2254 75528.2254 75528.2254     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 75528.2254    71.0210     6.6619   114.6221     3.4900     1.2517  1009.8316     0.8017     0.6642
2011  281    7    0 280.2917 18312.8238 18312.8238 18312.8238 18312.8238 18312.8238 18312.8238 18312.8238     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 18312.8238    68.4169     6.6294   109.3386     3.4506     1.2518  1009.8604     0.8025     0.6643
2011  281    8    0 280.3333  3986.5535  3986.5535  3986.5535  3986.5535  3986.5535  3986.5535  3986.5535     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  3986.5535    65.6182     6.6054   104.2404     3.3303     1.2517  1009.9697     0.8073     0.6647
2011  281    9    0 280.3750  2436.8208  2436.8208  2436.8208  2436.8208  2436.8208  2436.8208  2436.8208     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2436.8208    59.1521     6.5535    90.8031     3.5979     1.2509  1009.9367     0.8191     0.6649
2011  281   10    0 280.4167  2032.7387  2032.7387  2032.7387  2032.7387  2032.7387  2032.7387  2032.7387     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2032.7387    55.1410     6.5422    82.5526     4.1581     1.2495  1009.7760     0.8340     0.6647
2011  281   11    0 280.4583  1938.2129  1938.2129  1938.2129  1938.2129  1938.2129  1938.2129  1938.2129     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  1938.2129    54.8963     6.5421    82.1040     4.4061     1.2483  1009.7663     0.8470     0.6647
2011  281   12    0 280.5000  2164.3250  2164.3250  2164.3250  2164.3250  2164.3250  2164.3250  2164.3250     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2164.3250    55.8937     6.5422    84.0395     4.4508     1.2474  1009.8256     0.8556     0.6648
2011  281   13    0 280.5417  2017.5948  2017.5948  2017.5948  2017.5948  2017.5948  2017.5948  2017.5948     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2017.5948    55.9629     6.5428    84.3604     4.4102     1.2463  1009.9378     0.8648     0.6648
2011  281   14    0 280.5833  2848.3494  2848.3494  2848.3494  2848.3494  2848.3494  2848.3494  2848.3494     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  2848.3494    60.8220     6.5639    94.3164     4.3749     1.2443  1010.1308     0.8826     0.6650
2011  281   15    0 280.6250  3873.4274  3873.4274  3873.4274  3873.4274  3873.4274  3873.4274  3873.4274     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  3873.4274    68.0490     6.6469   110.3372     4.3226     1.2426  1010.3073     0.8977     0.6651
2011  281   16    0 280.6667  5035.7000  5035.7000  5035.7000  5035.7000  5035.7000  5035.7000  5035.7000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  5035.7000    70.0066     6.6753   114.6262     4.6962     1.2399  1010.3542     0.9231     0.6649
2011  281   17    0 280.7083 18242.6339 18242.6339 18242.6339 18242.6339 18242.6339 18242.6339 18242.6339     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 18242.6339    68.7818     6.6480   111.2695     4.7255     1.2378  1010.5357     0.9431     0.6651
2011  281   18    0 280.7500 ********** ********** ********** ********** ********** ********** **********     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 **********    70.8368     6.6801   115.8106     4.5261     1.2362  1010.8019     0.9589     0.6653
2011  281   19    0 280.7917 ********** ********** ********** ********** ********** ********** **********     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 **********    68.3584     6.6361   109.8486     4.2535     1.2333  1011.3049     0.9946     0.6661
2011  281   20    0 280.8333  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    68.3313     6.6337   109.5960     3.8631     1.2310  1011.8140     1.0242     0.6669
2011  281   21    0 280.8750  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    73.0572     6.7105   120.1992     3.8919     1.2294  1012.0139     1.0457     0.6673
2011  281   22    0 280.9167  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000  9999.9999    70.6854     6.6661   114.6025     4.1236     1.2287  1011.9943     1.0566     0.6673
2011  281   23    0 280.9583 ********** ********** ********** ********** ********** ********** **********     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 **********    73.2736     6.7142   120.6449     3.9880     1.2291  1012.0214     1.0518     0.6674
2011  282    0    0 281.0000 ********** ********** ********** ********** ********** ********** **********     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 **********    79.1685     6.8443   134.7090     3.8442     1.2287  1012.0871     1.0502     0.6672
2011  282    1    0 281.0417 ********** ********** ********** ********** ********** ********** **********     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000 **********    79.3747     6.8480   135.1100     3.4849     1.2261  1012.5289     1.0739     0.6674
2011  282    2    0 281.0833  2052.1142  2052.1142  3622.9065  2677.3502  3815.0338  2689.9710  1858.2674     0.0863     0.0863     0.0898     0.0890     0.0899     0.0873     0.0878  9999.9999    74.8463     6.7262   123.0658     3.4928     1.2267  1012.5025     1.0720     0.6676
2011  282    3    0 281.1250   590.6809   590.6809  1493.1051   838.7333  1642.4327  1019.6044   365.1965     0.1487     0.1487     0.1874     0.1823     0.1881     0.1536     0.1753  9999.9999    80.2546     6.8265   134.7262     3.4702     1.2270  1012.4270     1.0630     0.6673
2011  282    4    0 281.1667   495.5212   495.5212  1185.3675   640.3371  1311.7151   886.5391   249.1544     0.1858     0.1858     0.2653     0.2553     0.2666     0.1921     0.2425  9999.9999    88.7641     7.0406   154.8676     3.0873     1.2275  1012.5423     1.0533     0.6673
2011  282    5    0 281.2083   225.5775   225.5775   535.8192   225.1689   610.3360   496.4209    27.2024     0.2995     0.2995     0.5321     0.5142     0.5345     0.3043     0.4951  9999.9999    89.8002     7.0238   155.0822     2.8145     1.2276  1012.6431     1.0482     0.6672
2011  282    6    0 281.2500   249.0647   249.0647   286.8321    72.5171   339.6513   546.3155     0.0000     0.2862     0.2862     0.7901     0.7587     0.7942     0.2902     0.7478 **********    89.0693     7.0191   154.0762     2.7912     1.2270  1012.7455     1.0571     0.6674
2011  282    7    0 281.2917   119.0441   119.0441   115.8398     7.5238   148.7408   322.3706     0.0000     0.3861     0.3861     1.1812     1.1339     1.1876     0.3899     1.1633 41462.4548    77.8795     6.7924   130.1781     2.6732     1.2265  1012.8805     1.0640     0.6677
