dectime dryQSresid
152.9583 -92.3317
152.9359 -96.2280
153.0000 -100.4393
152.9775 -100.9729
153.0417 -94.4783
153.0192 -82.3643
153.0833 -76.5193
153.0608 -81.3360
153.1250 -83.6129
153.1025 -69.3397
153.1667 -49.7733
153.1442 -38.8915
153.2083 -27.8733
153.1858 21.2988
153.2500 90.7605
153.2275 120.3858
153.2917 134.0508
153.2691 162.3274
153.3333 185.5263
153.3108 179.2718
153.3750 136.0485
153.3524 84.8014
153.4167 112.4628
153.3941 248.4707
153.4583 371.0168
153.4357 366.6356
153.5000 296.2591
153.4774 256.5443
153.5417 234.1859
153.5191 202.4814
153.5833 174.2811
153.5607 154.7634
153.6250 139.2927
153.6024 119.3895
153.6667 75.7129
153.6440 5.7213
153.7083 -67.8346
153.6857 -117.9785
153.7500 -147.9722
153.7273 -159.9547
153.7917 -166.3572
153.7690 -173.2400
153.8333 -162.0365
153.8106 -125.7164
153.8750 -96.5994
153.8523 -106.1081
153.9167 -117.1607
153.8939 -94.0181
153.9583 -73.0619
153.9356 -89.8871
154.0000 -105.2305
153.9773 -82.0969
154.0417 -57.0525
154.0189 -69.3302
154.0833 -99.6457
154.0606 -114.1801
154.1250 -108.0657
154.1022 -78.7341
154.1667 -42.0422
154.1439 -31.1434
154.2083 -25.0370
154.1855 35.7832
154.2500 91.1215
154.2272 60.5282
154.2917 66.3834
154.2688 201.4328
154.3333 312.1888
154.3105 256.9639
154.3750 148.9207
154.3521 132.1373
154.4167 156.6729
154.3938 110.6839
154.4583 52.1090
154.4355 84.4552
154.5000 149.8697
154.4771 206.6881
154.5417 234.9318
154.5188 189.1671
154.5833 116.1760
154.5604 52.5975
154.6250 -9.2499
154.6021 -85.9918
154.6667 -146.5087
154.6437 -105.5200
154.7083 -37.8861
154.6854 -45.7236
154.7500 -81.1137
154.7270 -82.2077
154.7917 -67.2451
154.7687 -78.1834
154.8333 -102.7816
154.8104 -105.9566
154.8750 -92.4050
154.8520 -77.5267
154.9167 -71.2921
154.8937 -84.2965
154.9583 -97.4893
154.9353 -88.7272
155.0000 -75.7482
154.9770 -84.7721
155.0417 -101.1617
155.0186 -100.3801
155.0833 -91.6510
155.0603 -88.5618
155.1250 -89.1202
155.1019 -82.3299
155.1667 -67.4783
155.1436 -48.5295
155.2083 -24.2337
155.1852 24.9301
155.2500 63.6982
155.2269 37.1437
155.2917 27.6974
155.2686 112.6119
155.3333 215.4740
155.3102 247.3252
155.3750 251.3794
155.3519 287.7545
155.4167 315.2220
155.3935 284.9959
155.4583 245.8991
155.4352 250.1167
155.5000 256.9130
155.4768 218.9295
155.5417 163.7108
155.5185 138.2831
155.5833 140.6782
155.5601 145.9471
155.6250 NaN
155.6018 NaN
155.6667 NaN
155.6434 NaN
155.7083 NaN
155.6851 NaN
155.7500 NaN
155.7268 NaN
155.7917 NaN
155.7684 NaN
155.8333 NaN
155.8101 NaN
155.8750 NaN
155.8517 NaN
155.9167 NaN
155.8934 NaN
155.9583 NaN
155.9350 NaN
156.0000 NaN
155.9767 NaN
156.0417 NaN
156.0183 NaN
156.0833 NaN
156.0600 NaN
156.1250 NaN
156.1017 NaN
156.1667 NaN
156.1433 NaN
156.2083 NaN
156.1850 NaN
156.2500 NaN
156.2266 NaN
156.2917 NaN
156.2683 NaN
156.3333 NaN
156.3099 NaN
156.3750 NaN
156.3516 NaN
156.4167 NaN
156.3932 NaN
156.4583 NaN
156.4349 NaN
156.5000 NaN
156.4765 NaN
156.5417 NaN
156.5182 NaN
156.5833 NaN
156.5599 NaN
156.6250 NaN
156.6015 NaN
156.6667 NaN
156.6432 NaN
156.7083 NaN
156.6848 NaN
156.7500 NaN
156.7265 NaN
156.7917 NaN
156.7681 NaN
156.8333 NaN
156.8098 NaN
156.8750 NaN
156.8514 NaN
156.9167 NaN
156.8931 NaN
156.9583 NaN
156.9348 NaN
157.0000 NaN
156.9764 NaN
157.0417 NaN
157.0181 NaN
157.0833 NaN
157.0597 NaN
157.1250 NaN
157.1014 NaN
157.1667 NaN
157.1430 NaN
157.2083 NaN
157.1847 NaN
157.2500 NaN
157.2263 NaN
157.2917 NaN
157.2680 NaN
157.3333 NaN
157.3096 NaN
157.3750 NaN
157.3513 NaN
157.4167 NaN
157.3930 NaN
157.4583 NaN
157.4346 NaN
157.5000 NaN
157.4763 NaN
157.5417 NaN
157.5179 NaN
157.5833 NaN
157.5596 NaN
157.6250 NaN
157.6012 NaN
157.6667 NaN
157.6429 NaN
157.7083 NaN
157.6845 NaN
157.7500 NaN
157.7262 NaN
157.7917 NaN
157.7678 NaN
157.8333 NaN
157.8095 NaN
157.8750 NaN
157.8512 NaN
157.9167 NaN
157.8928 NaN
157.9583 NaN
157.9345 NaN
158.0000 NaN
157.9761 NaN
158.0417 NaN
158.0178 NaN
158.0833 NaN
158.0594 NaN
158.1250 NaN
158.1011 NaN
158.1667 NaN
158.1427 NaN
158.2083 NaN
158.1844 NaN
158.2500 NaN
158.2261 NaN
158.2917 NaN
158.2677 NaN
158.3333 NaN
158.3094 NaN
158.3750 NaN
158.3510 NaN
158.4167 NaN
158.3927 NaN
158.4583 NaN
158.4343 NaN
158.5000 NaN
158.4760 NaN
158.5417 NaN
158.5176 NaN
158.5833 NaN
158.5593 NaN
158.6250 NaN
158.6009 NaN
158.6667 NaN
158.6426 NaN
158.7083 NaN
158.6843 NaN
158.7500 NaN
158.7259 NaN
158.7917 NaN
158.7676 NaN
158.8333 NaN
158.8092 NaN
158.8750 NaN
158.8509 NaN
158.9167 NaN
158.8925 NaN
158.9583 NaN
158.9342 NaN
159.0000 NaN
158.9758 NaN
159.0417 NaN
159.0175 NaN
159.0833 NaN
159.0591 NaN
159.1250 NaN
159.1008 NaN
159.1667 NaN
159.1425 NaN
159.2083 NaN
159.1841 NaN
159.2500 NaN
159.2258 NaN
159.2917 NaN
159.2674 NaN
159.3333 NaN
159.3091 NaN
159.3750 NaN
159.3507 NaN
159.4167 NaN
159.3924 NaN
159.4583 NaN
159.4340 NaN
159.5000 NaN
159.4757 NaN
159.5417 38.2600
159.5174 24.7403
159.5833 -11.2530
159.5590 -45.5069
159.6250 -54.2217
159.6007 -28.0422
159.6667 5.9968
159.6423 2.2059
159.7083 -21.1237
159.6840 -27.0220
159.7500 -24.3603
159.7256 -33.2116
159.7917 -45.2860
159.7673 -44.4623
159.8333 -53.3265
159.8089 -91.8877
159.8750 -122.9495
159.8506 -105.9805
159.9167 -72.7063
159.8922 -77.0289
159.9583 -101.2742
159.9339 -102.7915
160.0000 -93.8887
159.9756 -97.3805
160.0417 -106.4268
160.0172 -111.8234
160.0833 -111.9729
160.0589 -102.0535
160.1250 -86.9050
160.1005 -67.4721
160.1667 -42.5829
160.1422 -27.0611
160.2083 -34.0543
160.1838 -41.5812
160.2500 -28.2594
160.2255 -27.9706
160.2917 -29.4970
160.2671 11.6219
160.3333 NaN
160.3088 NaN
160.3750 NaN
160.3505 NaN
160.4167 NaN
160.3921 NaN
160.4583 NaN
160.4338 NaN
160.5000 NaN
160.4754 NaN
160.5417 NaN
160.5171 NaN
160.5833 NaN
160.5587 NaN
160.6250 NaN
160.6004 NaN
160.6667 NaN
160.6420 NaN
160.7083 NaN
160.6837 NaN
160.7500 NaN
160.7253 NaN
160.7917 NaN
160.7670 NaN
160.8333 NaN
160.8087 NaN
160.8750 NaN
160.8503 NaN
160.9167 NaN
160.8920 NaN
160.9583 NaN
160.9336 NaN
161.0000 NaN
160.9753 NaN
161.0417 NaN
161.0169 NaN
161.0833 NaN
161.0586 NaN
161.1250 NaN
161.1002 NaN
161.1667 NaN
161.1419 NaN
161.2083 NaN
161.1835 NaN
161.2500 NaN
161.2252 NaN
161.2917 NaN
161.2669 NaN
161.3333 NaN
161.3085 NaN
161.3750 NaN
161.3502 NaN
161.4167 NaN
161.3918 NaN
161.4583 NaN
161.4335 NaN
161.5000 NaN
161.4751 NaN
161.5417 NaN
161.5168 NaN
161.5833 NaN
161.5584 NaN
161.6250 NaN
161.6001 NaN
161.6667 NaN
161.6418 NaN
161.7083 NaN
161.6834 NaN
161.7500 NaN
161.7251 NaN
161.7917 NaN
161.7667 NaN
161.8333 NaN
161.8084 NaN
161.8750 NaN
161.8500 NaN
161.9167 NaN
161.8917 NaN
161.9583 NaN
161.9333 NaN
162.0000 NaN
161.9750 NaN
162.0417 NaN
162.0166 NaN
162.0833 NaN
162.0583 NaN
162.1250 NaN
162.1000 NaN
162.1667 NaN
162.1416 NaN
162.2083 NaN
162.1833 NaN
162.2500 NaN
162.2249 NaN
162.2917 NaN
162.2666 NaN
162.3333 NaN
162.3082 NaN
162.3750 NaN
162.3499 NaN
162.4167 NaN
162.3915 NaN
162.4583 121.6051
162.4332 194.9057
162.5000 288.1111
162.4748 327.8538
162.5417 310.2321
162.5165 254.7749
162.5833 177.5374
162.5582 105.0673
162.6250 37.3261
162.5998 -8.4067
162.6667 -33.8545
162.6415 -53.8051
162.7083 -81.6298
162.6831 -118.3544
162.7500 -151.2658
162.7248 -158.7534
162.7917 -154.6056
162.7664 -156.7731
162.8333 -161.4196
162.8081 -161.3252
162.8750 -149.0288
162.8497 -127.8010
162.9167 -107.8500
162.8914 -99.0964
162.9583 -96.3378
162.9331 -90.8942
163.0000 -84.3673
162.9747 -81.3260
163.0417 NaN
163.0164 NaN
163.0833 NaN
163.0580 NaN
163.1250 NaN
163.0997 NaN
163.1667 NaN
163.1413 NaN
163.2083 NaN
163.1830 NaN
163.2500 NaN
163.2246 NaN
163.2917 NaN
163.2663 NaN
163.3333 NaN
163.3079 NaN
163.3750 NaN
163.3496 NaN
163.4167 NaN
163.3913 NaN
163.4583 NaN
163.4329 NaN
163.5000 NaN
163.4746 NaN
163.5417 NaN
163.5162 NaN
163.5833 NaN
163.5579 NaN
163.6250 NaN
163.5995 NaN
163.6667 NaN
163.6412 NaN
163.7083 NaN
163.6828 NaN
163.7500 NaN
163.7245 NaN
163.7917 NaN
163.7662 NaN
163.8333 NaN
163.8078 NaN
163.8750 NaN
163.8495 NaN
163.9167 NaN
163.8911 NaN
163.9583 NaN
163.9328 NaN
164.0000 NaN
163.9744 NaN
164.0417 NaN
164.0161 NaN
164.0833 NaN
164.0577 NaN
164.1250 NaN
164.0994 NaN
164.1667 NaN
164.1410 NaN
164.2083 NaN
164.1827 NaN
164.2500 NaN
164.2244 NaN
164.2917 NaN
164.2660 NaN
164.3333 NaN
164.3077 NaN
164.3750 NaN
164.3493 NaN
164.4167 NaN
164.3910 NaN
164.4583 NaN
164.4326 NaN
164.5000 NaN
164.4743 NaN
164.5417 NaN
164.5159 NaN
164.5833 NaN
164.5576 NaN
164.6250 NaN
164.5992 NaN
164.6667 NaN
164.6409 NaN
164.7083 NaN
164.6826 NaN
164.7500 NaN
164.7242 NaN
164.7917 NaN
164.7659 NaN
164.8333 NaN
164.8075 NaN
164.8750 NaN
164.8492 NaN
164.9167 NaN
164.8908 NaN
164.9583 NaN
164.9325 NaN
165.0000 NaN
164.9741 NaN
165.0417 NaN
165.0158 NaN
165.0833 NaN
165.0575 NaN
165.1250 NaN
165.0991 NaN
165.1667 NaN
165.1408 NaN
165.2083 NaN
165.1824 NaN
165.2500 NaN
165.2241 NaN
165.2917 NaN
165.2657 NaN
165.3333 NaN
165.3074 NaN
165.3750 NaN
165.3490 NaN
165.4167 NaN
165.3907 NaN
165.4583 NaN
165.4323 NaN
165.5000 NaN
165.4740 NaN
165.5417 NaN
165.5157 NaN
165.5833 NaN
165.5573 NaN
165.6250 NaN
165.5990 NaN
165.6667 NaN
165.6406 NaN
165.7083 NaN
165.6823 NaN
165.7500 NaN
165.7239 NaN
165.7917 NaN
165.7656 NaN
165.8333 NaN
165.8072 NaN
165.8750 NaN
165.8489 NaN
165.9167 NaN
165.8905 NaN
165.9583 NaN
165.9322 NaN
166.0000 NaN
165.9739 NaN
166.0417 NaN
166.0155 NaN
166.0833 NaN
166.0572 NaN
166.1250 NaN
166.0988 NaN
166.1667 NaN
166.1405 NaN
166.2083 NaN
166.1821 NaN
166.2500 NaN
166.2238 NaN
166.2917 NaN
166.2654 NaN
166.3333 NaN
166.3071 NaN
166.3750 NaN
166.3488 NaN
166.4167 NaN
166.3904 NaN
166.4583 NaN
166.4321 NaN
166.5000 NaN
166.4737 NaN
166.5417 NaN
166.5154 NaN
166.5833 NaN
166.5570 NaN
166.6250 NaN
166.5987 NaN
166.6667 NaN
166.6403 NaN
166.7083 NaN
166.6820 NaN
166.7500 NaN
166.7236 NaN
166.7917 NaN
166.7653 NaN
166.8333 NaN
166.8070 NaN
166.8750 NaN
166.8486 NaN
166.9167 NaN
166.8903 NaN
166.9583 NaN
166.9319 NaN
167.0000 NaN
166.9736 NaN
167.0417 NaN
167.0152 NaN
167.0833 NaN
167.0569 NaN
167.1250 NaN
167.0985 NaN
167.1667 NaN
167.1402 NaN
167.2083 NaN
167.1819 NaN
167.2500 NaN
167.2235 NaN
167.2917 NaN
167.2652 NaN
167.3333 NaN
167.3068 NaN
167.3750 NaN
167.3485 NaN
167.4167 NaN
167.3901 NaN
167.4583 NaN
167.4318 NaN
167.5000 NaN
167.4734 NaN
167.5417 NaN
167.5151 NaN
167.5833 NaN
167.5567 NaN
167.6250 NaN
167.5984 NaN
167.6667 NaN
167.6401 NaN
167.7083 NaN
167.6817 NaN
167.7500 NaN
167.7234 NaN
167.7917 NaN
167.7650 NaN
167.8333 NaN
167.8067 NaN
167.8750 NaN
167.8483 NaN
167.9167 NaN
167.8900 NaN
167.9583 NaN
167.9316 NaN
168.0000 NaN
167.9733 NaN
168.0417 NaN
168.0149 NaN
168.0833 NaN
168.0566 NaN
168.1250 NaN
168.0983 NaN
168.1667 NaN
168.1399 NaN
168.2083 NaN
168.1816 NaN
168.2500 NaN
168.2232 NaN
168.2917 NaN
168.2649 NaN
168.3333 NaN
168.3065 NaN
168.3750 NaN
168.3482 NaN
168.4167 NaN
168.3898 NaN
168.4583 NaN
168.4315 NaN
168.5000 NaN
168.4732 NaN
168.5417 NaN
168.5148 NaN
168.5833 NaN
168.5565 NaN
168.6250 NaN
168.5981 NaN
168.6667 NaN
168.6398 NaN
168.7083 NaN
168.6814 NaN
168.7500 NaN
168.7231 NaN
168.7917 NaN
168.7647 NaN
168.8333 NaN
168.8064 NaN
168.8750 NaN
168.8480 NaN
168.9167 NaN
168.8897 NaN
168.9583 NaN
168.9314 NaN
169.0000 NaN
168.9730 NaN
169.0417 NaN
169.0147 NaN
169.0833 NaN
169.0563 NaN
169.1250 NaN
169.0980 NaN
169.1667 NaN
169.1396 NaN
169.2083 NaN
169.1813 NaN
169.2500 NaN
169.2229 NaN
169.2917 NaN
169.2646 NaN
169.3333 NaN
169.3062 NaN
169.3750 NaN
169.3479 NaN
169.4167 NaN
169.3896 NaN
169.4583 NaN
169.4312 NaN
169.5000 NaN
169.4729 NaN
169.5417 NaN
169.5145 NaN
169.5833 NaN
169.5562 NaN
169.6250 NaN
169.5978 NaN
169.6667 NaN
169.6395 NaN
169.7083 NaN
169.6811 NaN
169.7500 NaN
169.7228 NaN
169.7917 NaN
169.7645 NaN
169.8333 NaN
169.8061 NaN
169.8750 NaN
169.8478 NaN
169.9167 NaN
169.8894 NaN
169.9583 NaN
169.9311 NaN
170.0000 NaN
169.9727 NaN
170.0417 NaN
170.0144 NaN
170.0833 NaN
170.0560 NaN
170.1250 NaN
170.0977 NaN
170.1667 NaN
170.1393 NaN
170.2083 NaN
170.1810 NaN
170.2500 NaN
170.2227 NaN
170.2917 NaN
170.2643 NaN
170.3333 NaN
170.3060 NaN
170.3750 NaN
170.3476 NaN
170.4167 NaN
170.3893 NaN
170.4583 NaN
170.4309 NaN
170.5000 NaN
170.4726 NaN
170.5417 NaN
170.5142 NaN
170.5833 NaN
170.5559 NaN
170.6250 NaN
170.5975 NaN
170.6667 NaN
170.6392 NaN
170.7083 NaN
170.6809 NaN
170.7500 NaN
170.7225 NaN
170.7917 NaN
170.7642 NaN
170.8333 NaN
170.8058 NaN
170.8750 NaN
170.8475 NaN
170.9167 NaN
170.8891 NaN
170.9583 NaN
170.9308 NaN
171.0000 NaN
170.9724 NaN
171.0417 NaN
171.0141 NaN
171.0833 NaN
171.0558 NaN
171.1250 NaN
171.0974 NaN
171.1667 NaN
171.1391 NaN
171.2083 NaN
171.1807 NaN
171.2500 NaN
171.2224 NaN
171.2917 NaN
171.2640 NaN
171.3333 NaN
171.3057 NaN
171.3750 NaN
171.3473 NaN
171.4167 NaN
171.3890 NaN
171.4583 NaN
171.4306 NaN
171.5000 NaN
171.4723 NaN
171.5417 NaN
171.5140 NaN
171.5833 NaN
171.5556 NaN
171.6250 NaN
171.5973 NaN
171.6667 NaN
171.6389 NaN
171.7083 NaN
171.6806 NaN
171.7500 NaN
171.7222 NaN
171.7917 NaN
171.7639 NaN
171.8333 NaN
171.8055 NaN
171.8750 NaN
171.8472 NaN
171.9167 NaN
171.8889 NaN
171.9583 NaN
171.9305 NaN
172.0000 NaN
171.9722 NaN
172.0417 NaN
172.0138 NaN
172.0833 NaN
172.0555 NaN
172.1250 NaN
172.0971 NaN
172.1667 NaN
172.1388 NaN
172.2083 NaN
172.1804 NaN
172.2500 NaN
172.2221 NaN
172.2917 NaN
172.2637 NaN
172.3333 NaN
172.3054 NaN
172.3750 NaN
172.3471 NaN
172.4167 NaN
172.3887 NaN
172.4583 NaN
172.4304 NaN
172.5000 NaN
172.4720 NaN
172.5417 NaN
172.5137 NaN
172.5833 NaN
172.5553 NaN
172.6250 NaN
172.5970 NaN
172.6667 NaN
172.6386 NaN
172.7083 NaN
172.6803 NaN
172.7500 NaN
172.7219 NaN
172.7917 NaN
172.7636 NaN
172.8333 NaN
172.8053 NaN
172.8750 NaN
172.8469 NaN
172.9167 NaN
172.8886 NaN
172.9583 NaN
172.9302 NaN
173.0000 NaN
172.9719 NaN
173.0417 NaN
173.0135 NaN
173.0833 NaN
173.0552 NaN
173.1250 NaN
173.0968 NaN
173.1667 NaN
173.1385 NaN
173.2083 NaN
173.1802 NaN
173.2500 NaN
173.2218 NaN
173.2917 NaN
173.2635 NaN
173.3333 NaN
173.3051 NaN
173.3750 NaN
173.3468 NaN
173.4167 NaN
173.3884 NaN
173.4583 NaN
173.4301 NaN
173.5000 NaN
173.4717 NaN
173.5417 NaN
173.5134 NaN
173.5833 NaN
173.5550 NaN
173.6250 NaN
173.5967 NaN
173.6667 NaN
173.6384 NaN
173.7083 NaN
173.6800 NaN
173.7500 NaN
173.7217 NaN
173.7917 NaN
173.7633 NaN
173.8333 NaN
173.8050 NaN
173.8750 NaN
173.8466 NaN
173.9167 NaN
173.8883 NaN
173.9583 NaN
173.9299 NaN
174.0000 NaN
173.9716 NaN
174.0417 NaN
174.0132 NaN
174.0833 NaN
174.0549 NaN
174.1250 NaN
174.0966 NaN
174.1667 NaN
174.1382 NaN
174.2083 NaN
174.1799 NaN
174.2500 NaN
174.2215 NaN
174.2917 NaN
174.2632 NaN
174.3333 NaN
174.3048 NaN
174.3750 NaN
174.3465 NaN
174.4167 NaN
174.3881 NaN
174.4583 NaN
174.4298 NaN
174.5000 NaN
174.4715 NaN
174.5417 NaN
174.5131 NaN
174.5833 NaN
174.5548 NaN
174.6250 NaN
174.5964 NaN
174.6667 NaN
174.6381 NaN
174.7083 NaN
174.6797 NaN
174.7500 NaN
174.7214 NaN
174.7917 NaN
174.7630 NaN
174.8333 NaN
174.8047 NaN
174.8750 NaN
174.8463 NaN
174.9167 NaN
174.8880 NaN
174.9583 NaN
174.9297 NaN
175.0000 NaN
174.9713 NaN
175.0417 NaN
175.0130 NaN
175.0833 NaN
175.0546 NaN
175.1250 NaN
175.0963 NaN
175.1667 NaN
175.1379 NaN
175.2083 NaN
175.1796 NaN
175.2500 NaN
175.2212 NaN
175.2917 NaN
175.2629 NaN
175.3333 NaN
175.3046 NaN
175.3750 NaN
175.3462 NaN
175.4167 NaN
175.3879 NaN
175.4583 NaN
175.4295 NaN
175.5000 NaN
175.4712 NaN
175.5417 NaN
175.5128 NaN
175.5833 NaN
175.5545 NaN
175.6250 NaN
175.5961 NaN
175.6667 NaN
175.6378 NaN
175.7083 NaN
175.6794 NaN
175.7500 NaN
175.7211 NaN
175.7917 NaN
175.7628 NaN
175.8333 NaN
175.8044 NaN
175.8750 NaN
175.8461 NaN
175.9167 NaN
175.8877 NaN
175.9583 NaN
175.9294 NaN
176.0000 NaN
175.9710 NaN
176.0417 NaN
176.0127 NaN
176.0833 NaN
176.0543 NaN
176.1250 NaN
176.0960 NaN
176.1667 NaN
176.1376 NaN
176.2083 NaN
176.1793 NaN
176.2500 NaN
176.2210 NaN
176.2917 NaN
176.2626 NaN
176.3333 NaN
176.3043 NaN
176.3750 NaN
176.3459 NaN
176.4167 NaN
176.3876 NaN
176.4583 NaN
176.4292 NaN
176.5000 NaN
176.4709 NaN
176.5417 NaN
176.5125 NaN
176.5833 NaN
176.5542 NaN
176.6250 NaN
176.5959 NaN
176.6667 NaN
176.6375 NaN
176.7083 NaN
176.6792 NaN
176.7500 NaN
176.7208 NaN
176.7917 NaN
176.7625 NaN
176.8333 NaN
176.8041 NaN
176.8750 NaN
176.8458 NaN
176.9167 NaN
176.8874 NaN
176.9583 NaN
176.9291 NaN
177.0000 NaN
176.9707 NaN
177.0417 NaN
177.0124 NaN
177.0833 NaN
177.0541 NaN
177.1250 NaN
177.0957 NaN
177.1667 NaN
177.1374 NaN
177.2083 NaN
177.1790 NaN
177.2500 NaN
177.2207 NaN
177.2917 NaN
177.2623 NaN
177.3333 NaN
177.3040 NaN
177.3750 NaN
177.3456 NaN
177.4167 NaN
177.3873 NaN
177.4583 NaN
177.4289 NaN
177.5000 NaN
177.4706 NaN
177.5417 NaN
177.5123 NaN
177.5833 NaN
177.5539 NaN
177.6250 NaN
177.5956 NaN
177.6667 NaN
177.6372 NaN
177.7083 NaN
177.6789 NaN
177.7500 NaN
177.7205 NaN
177.7917 NaN
177.7622 NaN
177.8333 NaN
177.8038 NaN
177.8750 NaN
177.8455 NaN
177.9167 NaN
177.8872 NaN
177.9583 NaN
177.9288 NaN
178.0000 NaN
177.9705 NaN
178.0417 NaN
178.0121 NaN
178.0833 NaN
178.0538 NaN
178.1250 NaN
178.0954 NaN
178.1667 NaN
178.1371 NaN
178.2083 NaN
178.1787 NaN
178.2500 NaN
178.2204 NaN
178.2917 NaN
178.2620 NaN
178.3333 NaN
178.3037 NaN
178.3750 NaN
178.3454 NaN
178.4167 NaN
178.3870 NaN
178.4583 NaN
178.4287 NaN
178.5000 NaN
178.4703 NaN
178.5417 NaN
178.5120 NaN
178.5833 NaN
178.5536 NaN
178.6250 NaN
178.5953 NaN
178.6667 NaN
178.6369 NaN
178.7083 NaN
178.6786 NaN
178.7500 NaN
178.7203 NaN
178.7917 NaN
178.7619 NaN
178.8333 NaN
178.8036 NaN
178.8750 NaN
178.8452 NaN
178.9167 NaN
178.8869 NaN
178.9583 NaN
178.9285 NaN
179.0000 NaN
178.9702 NaN
179.0417 NaN
179.0118 NaN
179.0833 NaN
179.0535 NaN
179.1250 NaN
179.0951 NaN
179.1667 NaN
179.1368 NaN
179.2083 NaN
179.1785 NaN
179.2500 NaN
179.2201 NaN
179.2917 NaN
179.2618 NaN
179.3333 NaN
179.3034 NaN
179.3750 NaN
179.3451 NaN
179.4167 NaN
179.3867 NaN
179.4583 NaN
179.4284 NaN
179.5000 NaN
179.4700 NaN
179.5417 NaN
179.5117 NaN
179.5833 NaN
179.5533 NaN
179.6250 NaN
179.5950 NaN
179.6667 NaN
179.6367 NaN
179.7083 NaN
179.6783 NaN
179.7500 NaN
179.7200 NaN
179.7917 NaN
179.7616 NaN
179.8333 NaN
179.8033 NaN
179.8750 NaN
179.8449 NaN
179.9167 NaN
179.8866 NaN
179.9583 NaN
179.9282 NaN
180.0000 NaN
179.9699 NaN
180.0417 NaN
180.0116 NaN
180.0833 NaN
180.0532 NaN
180.1250 NaN
180.0949 NaN
180.1667 NaN
180.1365 NaN
180.2083 NaN
180.1782 NaN
180.2500 NaN
180.2198 NaN
180.2917 NaN
180.2615 NaN
180.3333 NaN
180.3031 NaN
180.3750 NaN
180.3448 NaN
180.4167 NaN
180.3864 NaN
180.4583 154.9065
180.4281 116.2431
180.5000 59.4532
180.4698 36.0745
180.5417 28.5651
180.5114 25.2342
180.5833 27.7517
180.5531 6.6633
180.6250 -38.0265
180.5947 -70.8588
180.6667 -63.6024
180.6364 -17.6239
180.7083 27.2676
180.6780 26.9308
180.7500 -3.0896
180.7197 -22.6881
180.7917 -33.4496
180.7613 -45.0072
180.8333 -50.3163
180.8030 -45.9574
180.8750 -39.7249
180.8446 -39.0490
180.9167 -43.2115
180.8863 -48.1222
180.9583 -50.7625
180.9280 -50.0098
181.0000 -46.0298
180.9696 -40.8570
181.0417 -36.5455
181.0113 -32.8309
181.0833 -28.9538
181.0529 -24.7133
181.1250 -19.9901
181.0946 -16.2038
181.1667 -15.6035
181.1362 -15.1068
181.2083 -9.6995
181.1779 4.9458
181.2500 22.5670
181.2195 36.5176
181.2917 47.6679
181.2612 61.8957
181.3333 84.9893
181.3029 140.6819
181.3750 208.5277
181.3445 182.2365
181.4167 104.1808
181.3862 117.1115
181.4583 189.6785
181.4278 265.7968
181.5000 331.2423
181.4695 280.1490
181.5417 147.8728
181.5111 90.3710
181.5833 NaN
181.5528 NaN
181.6250 NaN
181.5944 NaN
181.6667 NaN
181.6361 NaN
181.7083 NaN
181.6777 NaN
181.7500 NaN
181.7194 NaN
181.7917 NaN
181.7611 NaN
181.8333 NaN
181.8027 NaN
181.8750 NaN
181.8444 NaN
181.9167 NaN
181.8860 NaN
181.9583 NaN
181.9277 NaN
182.0000 NaN
181.9693 NaN
182.0417 NaN
182.0110 NaN
182.0833 NaN
182.0526 NaN
182.1250 NaN
182.0943 NaN
182.1667 NaN
182.1360 NaN
182.2083 NaN
182.1776 NaN
182.2500 NaN
182.2193 NaN
182.2917 NaN
182.2609 NaN
182.3333 NaN
182.3026 NaN
182.3750 NaN
182.3442 NaN
182.4167 NaN
182.3859 NaN
182.4583 NaN
182.4275 NaN
182.5000 NaN
182.4692 NaN
182.5417 NaN
182.5108 NaN
182.5833 NaN
182.5525 NaN
182.6250 NaN
182.5942 NaN
182.6667 NaN
182.6358 NaN
182.7083 NaN
182.6775 NaN
182.7500 NaN
182.7191 NaN
182.7917 NaN
182.7608 NaN
182.8333 NaN
182.8024 NaN
182.8750 NaN
182.8441 NaN
182.9167 NaN
182.8857 NaN
182.9583 NaN
182.9274 NaN
183.0000 NaN
182.9690 NaN
183.0417 NaN
183.0107 NaN
183.0833 NaN
183.0524 NaN
183.1250 NaN
183.0940 NaN
183.1667 NaN
183.1357 NaN
183.2083 NaN
183.1773 NaN
183.2500 NaN
183.2190 NaN
183.2917 NaN
183.2606 NaN
183.3333 NaN
183.3023 NaN
183.3750 NaN
183.3439 NaN
183.4167 NaN
183.3856 NaN
183.4583 NaN
183.4273 NaN
183.5000 NaN
183.4689 NaN
183.5417 NaN
183.5106 NaN
183.5833 NaN
183.5522 NaN
183.6250 NaN
183.5939 NaN
183.6667 NaN
183.6355 NaN
183.7083 NaN
183.6772 NaN
183.7500 NaN
183.7188 NaN
183.7917 NaN
183.7605 NaN
183.8333 NaN
183.8021 NaN
183.8750 NaN
183.8438 NaN
183.9167 NaN
183.8855 NaN
183.9583 NaN
183.9271 NaN
184.0000 NaN
183.9688 NaN
184.0417 NaN
184.0104 NaN
184.0833 NaN
184.0521 NaN
184.1250 -63.7258
184.0937 -61.0854
184.1667 -51.0450
184.1354 -33.8604
184.2083 -12.7502
184.1770 10.1303
184.2500 35.9789
184.2187 62.3236
184.2917 NaN
184.2603 NaN
184.3333 NaN
184.3020 NaN
184.3750 NaN
