year;dectime;dryQSresid
2004;178.3454;NaN
2004;178.4167;NaN
2004;178.387;NaN
2004;178.4583;NaN
2004;178.4287;NaN
2004;178.5;NaN
2004;178.4703;NaN
2004;178.5417;NaN
2004;178.512;NaN
2004;178.5833;NaN
2004;178.5536;NaN
2004;178.625;NaN
2004;178.5953;NaN
2004;178.6667;NaN
2004;178.6369;NaN
2004;178.7083;NaN
2004;178.6786;NaN
2004;178.75;NaN
2004;178.7203;NaN
2004;178.7917;NaN
2004;178.7619;NaN
2004;178.8333;NaN
2004;178.8036;NaN
2004;178.875;NaN
2004;178.8452;NaN
2004;178.9167;NaN
2004;178.8869;NaN
2004;178.9583;NaN
2004;178.9285;NaN
2004;179;NaN
2004;178.9702;NaN
2004;179.0417;NaN
2004;179.0118;NaN
2004;179.0833;NaN
2004;179.0535;NaN
2004;179.125;NaN
2004;179.0951;NaN
2004;179.1667;NaN
2004;179.1368;NaN
2004;179.2083;NaN
2004;179.1785;NaN
2004;179.25;NaN
2004;179.2201;NaN
2004;179.2917;NaN
2004;179.2618;NaN
2004;179.3333;NaN
2004;179.3034;NaN
2004;179.375;NaN
2004;179.3451;NaN
2004;179.4167;NaN
2004;179.3867;NaN
2004;179.4583;NaN
2004;179.4284;NaN
2004;179.5;NaN
2004;179.47;NaN
2004;179.5417;NaN
2004;179.5117;NaN
2004;179.5833;NaN
2004;179.5533;NaN
2004;179.625;NaN
2004;179.595;NaN
2004;179.6667;NaN
2004;179.6367;NaN
2004;179.7083;NaN
2004;179.6783;NaN
2004;179.75;NaN
2004;179.72;NaN
2004;179.7917;NaN
2004;179.7616;NaN
2004;179.8333;NaN
2004;179.8033;NaN
2004;179.875;NaN
2004;179.8449;NaN
2004;179.9167;NaN
2004;179.8866;NaN
2004;179.9583;NaN
2004;179.9282;NaN
2004;180;NaN
2004;179.9699;NaN
2004;180.0417;NaN
2004;180.0116;NaN
2004;180.0833;NaN
2004;180.0532;NaN
2004;180.125;NaN
2004;180.0949;NaN
2004;180.1667;NaN
2004;180.1365;NaN
2004;180.2083;NaN
2004;180.1782;NaN
2004;180.25;NaN
2004;180.2198;NaN
2004;180.2917;NaN
2004;180.2615;NaN
2004;180.3333;NaN
2004;180.3031;NaN
2004;180.375;NaN
2004;180.3448;NaN
2004;180.4167;NaN
2004;180.3864;NaN
2004;180.4583;154.9065
2004;180.4281;116.2431
2004;180.5;59.4532
2004;180.4698;36.0745
2004;180.5417;28.5651
2004;180.5114;25.2342
2004;180.5833;27.7517
2004;180.5531;6.6633
2004;180.625;-38.0265
2004;180.5947;-70.8588
2004;180.6667;-63.6024
2004;180.6364;-17.6239
2004;180.7083;27.2676
2004;180.678;26.9308
2004;180.75;-3.0896
2004;180.7197;-22.6881
2004;180.7917;-33.4496
2004;180.7613;-45.0072
2004;180.8333;-50.3163
2004;180.803;-45.9574
2004;180.875;-39.7249
2004;180.8446;-39.049
2004;180.9167;-43.2115
2004;180.8863;-48.1222
2004;180.9583;-50.7625
2004;180.928;-50.0098
2004;181;-46.0298
2004;180.9696;-40.857
2004;181.0417;-36.5455
2004;181.0113;-32.8309
2004;181.0833;-28.9538
2004;181.0529;-24.7133
2004;181.125;-19.9901
2004;181.0946;-16.2038
2004;181.1667;-15.6035
2004;181.1362;-15.1068
2004;181.2083;-9.6995
2004;181.1779;4.9458
2004;181.25;22.567
2004;181.2195;36.5176
2004;181.2917;47.6679
2004;181.2612;61.8957
2004;181.3333;84.9893
2004;181.3029;140.6819
2004;181.375;208.5277
2004;181.3445;182.2365
2004;181.4167;104.1808
2004;181.3862;117.1115
2004;181.4583;189.6785
2004;181.4278;265.7968
2004;181.5;331.2423
2004;181.4695;280.149
2004;181.5417;147.8728
2004;181.5111;90.371
2004;181.5833;NaN
2004;181.5528;NaN
2004;181.625;NaN
2004;181.5944;NaN
2004;181.6667;NaN
2004;181.6361;NaN
2004;181.7083;NaN
2004;181.6777;NaN
2004;181.75;NaN
2004;181.7194;NaN
2004;181.7917;NaN
2004;181.7611;NaN
2004;181.8333;NaN
2004;181.8027;NaN
2004;181.875;NaN
2004;181.8444;NaN
2004;181.9167;NaN
2004;181.886;NaN
2004;181.9583;NaN
2004;181.9277;NaN
2004;182;NaN
2004;181.9693;NaN
2004;182.0417;NaN
2004;182.011;NaN
2004;182.0833;NaN
2004;182.0526;NaN
2004;182.125;NaN
2004;182.0943;NaN
2004;182.1667;NaN
2004;182.136;NaN
2004;182.2083;NaN
2004;182.1776;NaN
2004;182.25;NaN
2004;182.2193;NaN
2004;182.2917;NaN
2004;182.2609;NaN
2004;182.3333;NaN
2004;182.3026;NaN
2004;182.375;NaN
2004;182.3442;NaN
2004;182.4167;NaN
2004;182.3859;NaN
2004;182.4583;NaN
2004;182.4275;NaN
2004;182.5;NaN
2004;182.4692;NaN
2004;182.5417;NaN
2004;182.5108;NaN
2004;182.5833;NaN
2004;182.5525;NaN
2004;182.625;NaN
2004;182.5942;NaN
2004;182.6667;NaN
2004;182.6358;NaN
2004;182.7083;NaN
2004;182.6775;NaN
2004;182.75;NaN
2004;182.7191;NaN
2004;182.7917;NaN
2004;182.7608;NaN
2004;182.8333;NaN
2004;182.8024;NaN
2004;182.875;NaN
2004;182.8441;NaN
2004;182.9167;NaN
2004;182.8857;NaN
2004;182.9583;NaN
2004;182.9274;NaN
2004;183;NaN
2004;182.969;NaN
2004;183.0417;NaN
2004;183.0107;NaN
2004;183.0833;NaN
2004;183.0524;NaN
2004;183.125;NaN
2004;183.094;NaN
2004;183.1667;NaN
2004;183.1357;NaN
2004;183.2083;NaN
2004;183.1773;NaN
2004;183.25;NaN
2004;183.219;NaN
2004;183.2917;NaN
2004;183.2606;NaN
2004;183.3333;NaN
2004;183.3023;NaN
2004;183.375;NaN
2004;183.3439;NaN
2004;183.4167;NaN
2004;183.3856;NaN
2004;183.4583;NaN
2004;183.4273;NaN
2004;183.5;NaN
2004;183.4689;NaN
2004;183.5417;NaN
2004;183.5106;NaN
2004;183.5833;NaN
2004;183.5522;NaN
2004;183.625;NaN
2004;183.5939;NaN
2004;183.6667;NaN
2004;183.6355;NaN
2004;183.7083;NaN
2004;183.6772;NaN
2004;183.75;NaN
2004;183.7188;NaN
2004;183.7917;NaN
2004;183.7605;NaN
2004;183.8333;NaN
2004;183.8021;NaN
2004;183.875;NaN
2004;183.8438;NaN
2004;183.9167;NaN
2004;183.8855;NaN
2004;183.9583;NaN
2004;183.9271;NaN
2004;184;NaN
2004;183.9688;NaN
2004;184.0417;NaN
2004;184.0104;NaN
2004;184.0833;NaN
2004;184.0521;NaN
2004;184.125;-63.7258
2004;184.0937;-61.0854
2004;184.1667;-51.045
2004;184.1354;-33.8604
2004;184.2083;-12.7502
2004;184.177;10.1303
2004;184.25;35.9789
2004;184.2187;62.3236
2004;184.2917;NaN
2004;184.2603;NaN
2004;184.3333;NaN
2004;184.302;NaN
2004;184.375;NaN
2004;184.3437;NaN
2004;184.4167;NaN
2004;184.3853;NaN
2004;184.4583;NaN
2004;184.427;NaN
2004;184.5;NaN
2004;184.4686;NaN
2004;184.5417;NaN
2004;184.5103;NaN
2004;184.5833;NaN
2004;184.5519;NaN
2004;184.625;NaN
2004;184.5936;NaN
2004;184.6667;NaN
2004;184.6352;NaN
2004;184.7083;NaN
2004;184.6769;NaN
2004;184.75;NaN
2004;184.7186;NaN
2004;184.7917;NaN
2004;184.7602;NaN
2004;184.8333;NaN
2004;184.8019;NaN
2004;184.875;NaN
2004;184.8435;NaN
2004;184.9167;NaN
2004;184.8852;NaN
2004;184.9583;NaN
2004;184.9268;NaN
2004;185;NaN
2004;184.9685;NaN
2004;185.0417;NaN
2004;185.0101;NaN
2004;185.0833;NaN
2004;185.0518;NaN
2004;185.125;NaN
2004;185.0934;NaN
2004;185.1667;NaN
2004;185.1351;NaN
2004;185.2083;NaN
2004;185.1768;NaN
2004;185.25;NaN
2004;185.2184;NaN
2004;185.2917;NaN
2004;185.2601;NaN
2004;185.3333;NaN
2004;185.3017;NaN
2004;185.375;NaN
2004;185.3434;NaN
2004;185.4167;NaN
2004;185.385;NaN
2004;185.4583;NaN
2004;185.4267;NaN
2004;185.5;NaN
2004;185.4683;NaN
2004;185.5417;NaN
2004;185.51;NaN
2004;185.5833;NaN
2004;185.5517;NaN
2004;185.625;NaN
2004;185.5933;NaN
2004;185.6667;NaN
2004;185.635;NaN
2004;185.7083;NaN
2004;185.6766;NaN
2004;185.75;NaN
2004;185.7183;NaN
2004;185.7917;NaN
2004;185.7599;NaN
2004;185.8333;NaN
2004;185.8016;NaN
2004;185.875;NaN
2004;185.8432;NaN
2004;185.9167;NaN
2004;185.8849;NaN
2004;185.9583;NaN
2004;185.9265;NaN
2004;186;NaN
2004;185.9682;NaN
2004;186.0417;NaN
2004;186.0099;NaN
2004;186.0833;NaN
2004;186.0515;NaN
2004;186.125;NaN
2004;186.0932;NaN
2004;186.1667;NaN
2004;186.1348;NaN
2004;186.2083;NaN
2004;186.1765;NaN
2004;186.25;NaN
2004;186.2181;NaN
2004;186.2917;NaN
2004;186.2598;NaN
2004;186.3333;NaN
2004;186.3014;NaN
2004;186.375;NaN
2004;186.3431;NaN
2004;186.4167;NaN
2004;186.3847;NaN
2004;186.4583;NaN
2004;186.4264;NaN
2004;186.5;NaN
2004;186.4681;NaN
2004;186.5417;NaN
2004;186.5097;NaN
2004;186.5833;NaN
2004;186.5514;NaN
2004;186.625;NaN
2004;186.593;NaN
2004;186.6667;NaN
2004;186.6347;NaN
2004;186.7083;NaN
2004;186.6763;NaN
2004;186.75;NaN
2004;186.718;NaN
2004;186.7917;NaN
2004;186.7596;NaN
2004;186.8333;NaN
2004;186.8013;NaN
2004;186.875;NaN
2004;186.843;NaN
2004;186.9167;NaN
2004;186.8846;NaN
2004;186.9583;NaN
2004;186.9263;NaN
2004;187;NaN
2004;186.9679;NaN
2004;187.0417;NaN
2004;187.0096;NaN
2004;187.0833;NaN
2004;187.0512;NaN
2004;187.125;NaN
2004;187.0929;NaN
2004;187.1667;NaN
2004;187.1345;NaN
2004;187.2083;NaN
2004;187.1762;NaN
2004;187.25;NaN
2004;187.2178;NaN
2004;187.2917;NaN
2004;187.2595;NaN
2004;187.3333;NaN
2004;187.3012;NaN
2004;187.375;NaN
2004;187.3428;NaN
2004;187.4167;NaN
2004;187.3845;NaN
2004;187.4583;NaN
2004;187.4261;NaN
2004;187.5;NaN
2004;187.4678;NaN
2004;187.5417;NaN
2004;187.5094;NaN
2004;187.5833;NaN
2004;187.5511;NaN
2004;187.625;NaN
2004;187.5927;NaN
2004;187.6667;NaN
2004;187.6344;NaN
2004;187.7083;NaN
2004;187.676;NaN
2004;187.75;NaN
2004;187.7177;NaN
2004;187.7917;NaN
2004;187.7594;NaN
2004;187.8333;NaN
2004;187.801;NaN
2004;187.875;NaN
2004;187.8427;NaN
2004;187.9167;NaN
2004;187.8843;NaN
2004;187.9583;NaN
2004;187.926;NaN
2004;188;NaN
2004;187.9676;NaN
2004;188.0417;NaN
2004;188.0093;NaN
2004;188.0833;NaN
2004;188.0509;NaN
2004;188.125;NaN
2004;188.0926;NaN
2004;188.1667;NaN
2004;188.1343;NaN
2004;188.2083;NaN
2004;188.1759;NaN
2004;188.25;NaN
2004;188.2176;NaN
2004;188.2917;NaN
2004;188.2592;NaN
2004;188.3333;NaN
2004;188.3009;NaN
2004;188.375;NaN
2004;188.3425;NaN
2004;188.4167;NaN
2004;188.3842;NaN
2004;188.4583;NaN
2004;188.4258;NaN
2004;188.5;NaN
2004;188.4675;NaN
2004;188.5417;NaN
2004;188.5091;NaN
2004;188.5833;NaN
2004;188.5508;NaN
2004;188.625;NaN
2004;188.5925;NaN
2004;188.6667;NaN
2004;188.6341;NaN
2004;188.7083;NaN
2004;188.6758;NaN
2004;188.75;NaN
2004;188.7174;NaN
2004;188.7917;NaN
2004;188.7591;NaN
2004;188.8333;NaN
2004;188.8007;NaN
2004;188.875;NaN
2004;188.8424;NaN
2004;188.9167;NaN
2004;188.884;NaN
2004;188.9583;NaN
2004;188.9257;NaN
2004;189;NaN
2004;188.9674;NaN
2004;189.0417;NaN
2004;189.009;NaN
2004;189.0833;NaN
2004;189.0507;NaN
2004;189.125;NaN
2004;189.0923;NaN
2004;189.1667;NaN
2004;189.134;NaN
2004;189.2083;NaN
2004;189.1756;NaN
2004;189.25;NaN
2004;189.2173;NaN
2004;189.2917;NaN
2004;189.2589;NaN
2004;189.3333;NaN
2004;189.3006;NaN
2004;189.375;NaN
2004;189.3422;NaN
2004;189.4167;NaN
2004;189.3839;NaN
2004;189.4583;NaN
2004;189.4256;NaN
2004;189.5;NaN
2004;189.4672;NaN
2004;189.5417;NaN
2004;189.5089;NaN
2004;189.5833;NaN
2004;189.5505;NaN
2004;189.625;NaN
2004;189.5922;NaN
2004;189.6667;NaN
2004;189.6338;NaN
2004;189.7083;NaN
2004;189.6755;NaN
2004;189.75;NaN
2004;189.7171;NaN
2004;189.7917;NaN
2004;189.7588;NaN
2004;189.8333;NaN
2004;189.8004;NaN
2004;189.875;NaN
2004;189.8421;NaN
2004;189.9167;NaN
2004;189.8838;NaN
2004;189.9583;NaN
2004;189.9254;NaN
2004;190;NaN
2004;189.9671;NaN
2004;190.0417;NaN
2004;190.0087;NaN
2004;190.0833;NaN
2004;190.0504;NaN
2004;190.125;NaN
2004;190.092;NaN
2004;190.1667;NaN
2004;190.1337;NaN
2004;190.2083;NaN
2004;190.1753;NaN
2004;190.25;NaN
2004;190.217;NaN
2004;190.2917;NaN
2004;190.2587;NaN
2004;190.3333;NaN
2004;190.3003;NaN
2004;190.375;NaN
2004;190.342;NaN
2004;190.4167;NaN
2004;190.3836;NaN
2004;190.4583;NaN
2004;190.4253;NaN
2004;190.5;NaN
2004;190.4669;NaN
2004;190.5417;NaN
2004;190.5086;NaN
2004;190.5833;NaN
2004;190.5502;NaN
2004;190.625;NaN
2004;190.5919;NaN
2004;190.6667;NaN
2004;190.6335;NaN
2004;190.7083;NaN
2004;190.6752;NaN
2004;190.75;NaN
2004;190.7169;NaN
2004;190.7917;NaN
2004;190.7585;NaN
2004;190.8333;NaN
2004;190.8002;NaN
2004;190.875;NaN
2004;190.8418;NaN
2004;190.9167;NaN
2004;190.8835;NaN
2004;190.9583;NaN
2004;190.9251;NaN
2004;191;NaN
2004;190.9668;NaN
2004;191.0417;NaN
2004;191.0084;NaN
2004;191.0833;NaN
2004;191.0501;NaN
2004;191.125;NaN
2004;191.0917;NaN
2004;191.1667;NaN
2004;191.1334;NaN
2004;191.2083;NaN
2004;191.1751;NaN
2004;191.25;-40.0909
2004;191.2167;-25.5675
2004;191.2917;-1.9819
2004;191.2584;-7.7091
2004;191.3333;-29.1889
2004;191.3;-18.8348
2004;191.375;10.8511
2004;191.3417;25.2487
2004;191.4167;16.3503
2004;191.3833;-11.4958
2004;191.4583;-32.739
2004;191.425;-10.577
2004;191.5;29.6934
2004;191.4666;41.3796
2004;191.5417;NaN
2004;191.5083;NaN
2004;191.5833;NaN
2004;191.55;NaN
2004;191.625;NaN
2004;191.5916;NaN
2004;191.6667;NaN
2004;191.6333;NaN
2004;191.7083;NaN
2004;191.6749;NaN
2004;191.75;NaN
2004;191.7166;NaN
2004;191.7917;NaN
2004;191.7582;NaN
2004;191.8333;NaN
2004;191.7999;NaN
2004;191.875;NaN
2004;191.8415;NaN
2004;191.9167;NaN
2004;191.8832;NaN
2004;191.9583;NaN
2004;191.9248;NaN
2004;192;NaN
2004;191.9665;NaN
2004;192.0417;NaN
2004;192.0082;NaN
2004;192.0833;NaN
2004;192.0498;NaN
2004;192.125;NaN
2004;192.0915;NaN
2004;192.1667;NaN
2004;192.1331;NaN
2004;192.2083;NaN
2004;192.1748;NaN
2004;192.25;NaN
2004;192.2164;NaN
2004;192.2917;NaN
2004;192.2581;NaN
2004;192.3333;NaN
2004;192.2997;NaN
2004;192.375;NaN
2004;192.3414;NaN
2004;192.4167;NaN
2004;192.3831;NaN
2004;192.4583;NaN
2004;192.4247;NaN
2004;192.5;NaN
2004;192.4664;NaN
2004;192.5417;NaN
2004;192.508;NaN
2004;192.5833;NaN
2004;192.5497;NaN
2004;192.625;NaN
2004;192.5913;NaN
2004;192.6667;NaN
2004;192.633;NaN
2004;192.7083;NaN
2004;192.6746;NaN
2004;192.75;NaN
2004;192.7163;NaN
2004;192.7917;NaN
2004;192.7579;NaN
2004;192.8333;NaN
2004;192.7996;NaN
2004;192.875;NaN
2004;192.8413;NaN
2004;192.9167;NaN
2004;192.8829;NaN
2004;192.9583;NaN
2004;192.9246;NaN
2004;193;NaN
2004;192.9662;NaN
2004;193.0417;NaN
2004;193.0079;NaN
2004;193.0833;NaN
2004;193.0495;NaN
2004;193.125;NaN
2004;193.0912;NaN
2004;193.1667;NaN
2004;193.1328;NaN
2004;193.2083;NaN
2004;193.1745;NaN
2004;193.25;NaN
2004;193.2161;NaN
2004;193.2917;NaN
2004;193.2578;NaN
2004;193.3333;NaN
2004;193.2995;NaN
2004;193.375;NaN
2004;193.3411;NaN
2004;193.4167;NaN
2004;193.3828;NaN
2004;193.4583;NaN
2004;193.4244;NaN
2004;193.5;NaN
2004;193.4661;NaN
2004;193.5417;NaN
2004;193.5077;NaN
2004;193.5833;NaN
2004;193.5494;NaN
2004;193.625;NaN
2004;193.591;NaN
2004;193.6667;NaN
2004;193.6327;NaN
2004;193.7083;NaN
2004;193.6744;NaN
2004;193.75;NaN
2004;193.716;NaN
2004;193.7917;NaN
2004;193.7577;NaN
2004;193.8333;NaN
2004;193.7993;NaN
2004;193.875;NaN
2004;193.841;NaN
2004;193.9167;NaN
2004;193.8826;NaN
2004;193.9583;NaN
2004;193.9243;NaN
2004;194;NaN
2004;193.9659;NaN
2004;194.0417;NaN
2004;194.0076;NaN
2004;194.0833;NaN
2004;194.0492;NaN
2004;194.125;NaN
2004;194.0909;NaN
2004;194.1667;NaN
2004;194.1326;NaN
2004;194.2083;NaN
2004;194.1742;NaN
2004;194.25;NaN
2004;194.2159;NaN
2004;194.2917;NaN
2004;194.2575;NaN
2004;194.3333;NaN
2004;194.2992;NaN
2004;194.375;NaN
2004;194.3408;NaN
2004;194.4167;NaN
2004;194.3825;NaN
2004;194.4583;NaN
2004;194.4241;NaN
2004;194.5;NaN
2004;194.4658;NaN
2004;194.5417;NaN
2004;194.5074;NaN
2004;194.5833;NaN
2004;194.5491;NaN
2004;194.625;NaN
2004;194.5908;NaN
2004;194.6667;NaN
2004;194.6324;NaN
2004;194.7083;NaN
2004;194.6741;NaN
2004;194.75;NaN
2004;194.7157;NaN
2004;194.7917;NaN
2004;194.7574;NaN
2004;194.8333;NaN
2004;194.799;NaN
2004;194.875;NaN
2004;194.8407;NaN
2004;194.9167;NaN
2004;194.8823;NaN
2004;194.9583;NaN
2004;194.924;NaN
2004;195;NaN
2004;194.9657;NaN
2004;195.0417;NaN
2004;195.0073;NaN
2004;195.0833;NaN
2004;195.049;NaN
2004;195.125;NaN
2004;195.0906;NaN
2004;195.1667;NaN
2004;195.1323;NaN
2004;195.2083;NaN
2004;195.1739;NaN
2004;195.25;NaN
2004;195.2156;NaN
2004;195.2917;NaN
2004;195.2572;NaN
2004;195.3333;NaN
2004;195.2989;NaN
2004;195.375;NaN
2004;195.3405;NaN
2004;195.4167;NaN
2004;195.3822;NaN
2004;195.4583;NaN
2004;195.4239;NaN
2004;195.5;NaN
2004;195.4655;NaN
2004;195.5417;NaN
2004;195.5072;NaN
2004;195.5833;NaN
2004;195.5488;NaN
2004;195.625;NaN
2004;195.5905;NaN
2004;195.6667;NaN
2004;195.6321;NaN
2004;195.7083;NaN
2004;195.6738;NaN
2004;195.75;NaN
2004;195.7154;NaN
2004;195.7917;NaN
2004;195.7571;NaN
2004;195.8333;NaN
2004;195.7988;NaN
2004;195.875;NaN
2004;195.8404;NaN
2004;195.9167;NaN
2004;195.8821;NaN
2004;195.9583;NaN
2004;195.9237;NaN
2004;196;NaN
2004;195.9654;NaN
2004;196.0417;NaN
2004;196.007;NaN
2004;196.0833;NaN
2004;196.0487;NaN
2004;196.125;NaN
2004;196.0903;NaN
2004;196.1667;NaN
2004;196.132;NaN
2004;196.2083;NaN
2004;196.1736;NaN
2004;196.25;NaN
2004;196.2153;NaN
2004;196.2917;NaN
2004;196.257;NaN
2004;196.3333;NaN
2004;196.2986;NaN
2004;196.375;NaN
2004;196.3403;NaN
2004;196.4167;NaN
2004;196.3819;NaN
2004;196.4583;NaN
2004;196.4236;NaN
2004;196.5;NaN
2004;196.4652;NaN
2004;196.5417;19.4715
2004;196.5069;15.4436
2004;196.5833;23.9511
2004;196.5485;32.3726
2004;196.625;36.4032
2004;196.5902;14.3709
2004;196.6667;-24.2558
2004;196.6318;-42.2229
2004;196.7083;-48.2997
2004;196.6735;-60.6824
2004;196.75;-74.2823
2004;196.7152;-74.3986
2004;196.7917;-63.7921
2004;196.7568;-50.537
2004;196.8333;-42.9953
2004;196.7985;-47.2177
2004;196.875;-54.2861
2004;196.8401;-52.2594
2004;196.9167;-41.2106
2004;196.8818;-31.7836
2004;196.9583;-27.74
2004;196.9234;-30.4821
2004;197;-39.1672
2004;196.9651;-51.1767
2004;197.0417;-60.4181
2004;197.0067;-59.0429
2004;197.0833;-55.7307
2004;197.0484;-58.0322
2004;197.125;-61.0503
2004;197.0901;-46.0071
2004;197.1667;-13.9105
2004;197.1317;8.9108
2004;197.2083;15.6701
2004;197.1734;29.5107
2004;197.25;61.2917
2004;197.215;80.6052
2004;197.2917;74.0017
2004;197.2567;65.1925
2004;197.3333;69.5051
2004;197.2983;101.5022
2004;197.375;153.1431
2004;197.34;160.813
2004;197.4167;133.4242
2004;197.3816;148.2189
2004;197.4583;181.4217
2004;197.4233;183.12
2004;197.5;180.5364
2004;197.4649;221.1211
2004;197.5417;278.5841
2004;197.5066;231.9416
2004;197.5833;114.2298
2004;197.5483;28.8334
2004;197.625;-38.4706
2004;197.5899;-65.8735
2004;197.6667;-58.8081
2004;197.6316;-40.9926
2004;197.7083;-21.7924
2004;197.6732;-36.2552
2004;197.75;-66.9088
2004;197.7149;-82.1181
2004;197.7917;-91.326
2004;197.7565;-93.1062
2004;197.8333;-87.0702
2004;197.7982;-82.2204
2004;197.875;-79.6943
2004;197.8398;-78.7074
2004;197.9167;-76.9511
2004;197.8815;-77.6177
2004;197.9583;-79.7091
2004;197.9231;-75.3607
2004;198;-67.3018
2004;197.9648;-62.4594
2004;198.0417;-60.1061
2004;198.0065;-64.053
2004;198.0833;-71.2948
2004;198.0481;-71.4619
2004;198.125;-69.1768
2004;198.0898;-63.6779
2004;198.1667;-53.1189
2004;198.1314;-37.9554
2004;198.2083;-21.849
2004;198.1731;-10.4642
2004;198.25;1.1798
2004;198.2147;25.1928
2004;198.2917;55.4789
2004;198.2564;111.0476
2004;198.3333;195.7906
2004;198.298;227.1667
2004;198.375;202.4242
2004;198.3397;196.6763
2004;198.4167;221.7986
2004;198.3814;257.3528
2004;198.4583;283.8673
2004;198.423;272.7517
2004;198.5;239.8578
2004;198.4647;204.7505
2004;198.5417;169.6364
2004;198.5063;155.3575
2004;198.5833;144.6847
2004;198.548;111.8282
2004;198.625;63.6762
2004;198.5896;7.6026
2004;198.6667;-47.5726
2004;198.6313;-94.7198
2004;198.7083;-141.6273
2004;198.6729;-189.155
2004;198.75;-228.8826
2004;198.7146;-238.1179
2004;198.7917;-223.2638
2004;198.7562;-199.0191
2004;198.8333;-169.8755
2004;198.7979;-138.1818
2004;198.875;-107.5414
2004;198.8396;-83.7561
2004;198.9167;-66.4414
2004;198.8812;-61.8743
2004;198.9583;-61.1484
2004;198.9229;-55.6205
2004;199;-49.6571
2004;198.9645;-51.961
2004;199.0417;-62.743
2004;199.0062;-75.327
2004;199.0833;-88.5032
2004;199.0478;-92.7792
2004;199.125;-89.1206
2004;199.0895;-78.3989
2004;199.1667;-61.1153
2004;199.1311;-43.2715
2004;199.2083;-26.5822
2004;199.1728;9.4626
2004;199.25;66.9485
2004;199.2145;119.9363
2004;199.2917;162.8763
2004;199.2561;191.871
2004;199.3333;216.0013
2004;199.2978;243.5469
2004;199.375;264.1686
2004;199.3394;272.4926
2004;199.4167;286.9881
2004;199.3811;309.2984
2004;199.4583;308.8654
2004;199.4227;255.7572
2004;199.5;169.2165
2004;199.4644;95.9436
2004;199.5417;43.1244
2004;199.506;9.1603
2004;199.5833;-5.5633
2004;199.5477;-16.6415
2004;199.625;-21.7209
2004;199.5893;-18.3805
2004;199.6667;-30.1984
2004;199.631;-55.849
2004;199.7083;-89.4233
2004;199.6727;-135.8694
2004;199.75;-173.7079
2004;199.7143;-160.2852
2004;199.7917;-121.6113
2004;199.756;-111.1209
2004;199.8333;-117.9036
2004;199.7976;-112.0309
2004;199.875;-101.4438
2004;199.8393;-99.402
2004;199.9167;-95.2415
2004;199.8809;-83.1854
2004;199.9583;-73.1178
2004;199.9226;-74.6164
2004;200;-80.3862
2004;199.9642;-78.3793
2004;200.0417;-68.0961
2004;200.0059;-51.4581
2004;200.0833;-33.9593
2004;200.0475;-26.2755
2004;200.125;-25.1678
2004;200.0892;-20.3918
2004;200.1667;-18.6671
2004;200.1309;-30.3296
2004;200.2083;-30.1884
2004;200.1725;5.0509
2004;200.25;39.9698
2004;200.2142;38.4047
2004;200.2917;18.817
2004;200.2558;19.4651
2004;200.3333;39.1884
2004;200.2975;59.5658
2004;200.375;80.3481
2004;200.3391;74.4885
2004;200.4167;43.3201
2004;200.3808;38.704
2004;200.4583;54.6567
2004;200.4224;48.2618
2004;200.5;31.7107
2004;200.4641;45.5597
2004;200.5417;79.5443
2004;200.5058;107.1236
2004;200.5833;121.3283
2004;200.5474;125.1894
2004;200.625;125.6349
2004;200.5891;90.0537
2004;200.6667;32.4242
2004;200.6307;1.8614
2004;200.7083;-11.9685
2004;200.6724;-14.0602
2004;200.75;-10.53
2004;200.714;-20.0437
2004;200.7917;-36.838
2004;200.7557;-41.2296
2004;200.8333;-35.6413
2004;200.7973;-33.4329
2004;200.875;-37.211
2004;200.839;-43.8736
2004;200.9167;-45.9294
2004;200.8806;-46.9846
2004;200.9583;-50.2005
2004;200.9223;-42.3501
2004;201;-28.2169
2004;200.964;-22.4619
2004;201.0417;-19.0725
2004;201.0056;-13.7351
2004;201.0833;-11.3086
2004;201.0473;-15.0931
2004;201.125;-18.7289
2004;201.0889;-13.2324
2004;201.1667;-7.879
2004;201.1306;-10.5309
2004;201.2083;NaN
2004;201.1722;NaN
2004;201.25;NaN
2004;201.2139;NaN
2004;201.2917;NaN
2004;201.2555;NaN
2004;201.3333;NaN
2004;201.2972;NaN
2004;201.375;NaN
2004;201.3388;NaN
2004;201.4167;NaN
2004;201.3805;NaN
2004;201.4583;NaN
2004;201.4222;NaN
2004;201.5;NaN
2004;201.4638;NaN
2004;201.5417;NaN
2004;201.5055;NaN
2004;201.5833;NaN
2004;201.5471;NaN
2004;201.625;NaN
2004;201.5888;NaN
2004;201.6667;NaN
2004;201.6304;NaN
2004;201.7083;NaN
2004;201.6721;NaN
2004;201.75;NaN
2004;201.7137;NaN
2004;201.7917;NaN
2004;201.7554;NaN
2004;201.8333;NaN
2004;201.7971;NaN
2004;201.875;NaN
2004;201.8387;NaN
2004;201.9167;NaN
2004;201.8804;NaN
2004;201.9583;NaN
2004;201.922;NaN
2004;202;NaN
2004;201.9637;NaN
2004;202.0417;NaN
2004;202.0053;NaN
2004;202.0833;NaN
2004;202.047;NaN
2004;202.125;NaN
2004;202.0886;NaN
2004;202.1667;NaN
2004;202.1303;NaN
2004;202.2083;NaN
2004;202.1719;NaN
2004;202.25;NaN
2004;202.2136;NaN
2004;202.2917;NaN
2004;202.2553;NaN
2004;202.3333;NaN
2004;202.2969;NaN
2004;202.375;NaN
2004;202.3386;NaN
