year;dectime;QgHFP
2004;65;NaN
2004;65.0208;NaN
2004;65.0417;NaN
2004;65.0625;NaN
2004;65.0833;NaN
2004;65.1042;NaN
2004;65.125;NaN
2004;65.1458;NaN
2004;65.1667;NaN
2004;65.1875;NaN
2004;65.2083;NaN
2004;65.2292;NaN
2004;65.25;NaN
2004;65.2708;NaN
2004;65.2917;NaN
2004;65.3125;NaN
2004;65.3333;NaN
2004;65.3542;NaN
2004;65.375;39.6652
2004;65.3958;31.6718
2004;65.4167;46.598
2004;65.4375;25.6139
2004;65.4583;31.0106
2004;65.4792;31.5411
2004;65.5;33.4104
2004;65.5208;37.8513
2004;65.5417;34.5436
2004;65.5625;35.1614
2004;65.5833;26.7558
2004;65.6042;9.4471
2004;65.625;4.566
2004;65.6458;8.3801
2004;65.6667;-2.5638
2004;65.6875;-13.3975
2004;65.7083;-19.2791
2004;65.7292;-19.9835
2004;65.75;-16.1528
2004;65.7708;-21.8333
2004;65.7917;-14.7532
2004;65.8125;-9.3343
2004;65.8333;-21.7328
2004;65.8542;-17.4843
2004;65.875;-23.3976
2004;65.8958;-26.9
2004;65.9167;-21.5711
2004;65.9375;-7.9314
2004;65.9583;-57.5975
2004;65.9792;-65.0094
2004;66;-54.7707
2004;66.0208;-56.4699
2004;66.0417;-56.4449
2004;66.0625;-69.1317
2004;66.0833;-64.5951
2004;66.1042;-63.6172
2004;66.125;-57.8892
2004;66.1458;-56.0065
2004;66.1667;-63.0093
2004;66.1875;-56.4254
2004;66.2083;-58.7499
2004;66.2292;-56.8924
2004;66.25;-56.6224
2004;66.2708;-54.4782
2004;66.2917;-41.3226
2004;66.3125;-19.3304
2004;66.3333;-3.3574
2004;66.3542;95.4581
2004;66.375;123.345
2004;66.3958;163.822
2004;66.4167;1.8467
2004;66.4375;68.4617
2004;66.4583;204.81
2004;66.4792;128.118
2004;66.5;189.584
2004;66.5208;171.461
2004;66.5417;150.307
2004;66.5625;98.1275
2004;66.5833;96.535
2004;66.6042;81.0272
2004;66.625;18.1894
2004;66.6458;-39.4069
2004;66.6667;-21.6028
2004;66.6875;-91.9809
2004;66.7083;-84.431
2004;66.7292;-82.6267
2004;66.75;-70.0094
2004;66.7708;-34.4039
2004;66.7917;-8.5256
2004;66.8125;-14.8644
2004;66.8333;-45.2733
2004;66.8542;-56.3207
2004;66.875;-48.8357
2004;66.8958;-55.1099
2004;66.9167;-58.9903
2004;66.9375;-63.9247
2004;66.9583;-61.794
2004;66.9792;-58.4481
2004;67;-55.6225
2004;67.0208;-54.4346
2004;67.0417;-53.2646
2004;67.0625;-53.2801
2004;67.0833;-43.7085
2004;67.1042;-40.2486
2004;67.125;-41.4003
2004;67.1458;-53.3079
2004;67.1667;-58.8974
2004;67.1875;-54.9933
2004;67.2083;-54.1192
2004;67.2292;-60.3164
2004;67.25;-60.2457
2004;67.2708;-59.5931
2004;67.2917;-36.9108
2004;67.3125;-8.0664
2004;67.3333;22.1906
2004;67.3542;42.6135
2004;67.375;62.8236
2004;67.3958;134.816
2004;67.4167;26.8751
2004;67.4375;44.0883
2004;67.4583;146.467
2004;67.4792;166.523
2004;67.5;233.542
2004;67.5208;175.255
2004;67.5417;133.565
2004;67.5625;116.969
2004;67.5833;163.334
2004;67.6042;69.0189
2004;67.625;51.4528
2004;67.6458;-5.0343
2004;67.6667;-34.5472
2004;67.6875;-45.7442
2004;67.7083;-58.4503
2004;67.7292;-74.9712
2004;67.75;-67.5139
2004;67.7708;-63.8744
2004;67.7917;-54.7262
2004;67.8125;-10.4583
2004;67.8333;-5.2895
2004;67.8542;-24.3236
2004;67.875;-59.9542
2004;67.8958;-58.5131
2004;67.9167;-55.3824
2004;67.9375;-61.0817
2004;67.9583;-62.6928
2004;67.9792;-61.1482
2004;68;-47.4104
2004;68.0208;-35.4992
2004;68.0417;-33.7475
2004;68.0625;-47.3869
2004;68.0833;-48.2743
2004;68.1042;-56.786
2004;68.125;-51.1831
2004;68.1458;-56.8792
2004;68.1667;-54.5019
2004;68.1875;-52.9218
2004;68.2083;-47.2536
2004;68.2292;-55.3714
2004;68.25;-45.2449
2004;68.2708;-43.1953
2004;68.2917;-39.1867
2004;68.3125;-26.1225
2004;68.3333;-11.7547
2004;68.3542;123.386
2004;68.375;136.235
2004;68.3958;120.775
2004;68.4167;144.361
2004;68.4375;175.328
2004;68.4583;161.084
2004;68.4792;174.413
2004;68.5;169.798
2004;68.5208;157.498
2004;68.5417;141.359
2004;68.5625;44.76
2004;68.5833;1.3064
2004;68.6042;5.2012
2004;68.625;6.0726
2004;68.6458;13.9571
2004;68.6667;-26.8674
2004;68.6875;-32.5101
2004;68.7083;-16.8004
2004;68.7292;-56.2165
2004;68.75;-58.5239
2004;68.7708;-53.865
2004;68.7917;-56.6826
2004;68.8125;-31.5346
2004;68.8333;-0.0646
2004;68.8542;1.1457
2004;68.875;-4.611
2004;68.8958;-9.5962
2004;68.9167;-2.7055
2004;68.9375;0.1716
2004;68.9583;1.4016
2004;68.9792;0.6936
2004;69;2.3774
2004;69.0208;-4.721
2004;69.0417;-1.9129
2004;69.0625;3.0492
2004;69.0833;-49.2827
2004;69.1042;-52.0038
2004;69.125;-46.6767
2004;69.1458;-48.8425
2004;69.1667;-57.7019
2004;69.1875;-63.5282
2004;69.2083;-59.3203
2004;69.2292;-65.4796
2004;69.25;-62.2122
2004;69.2708;-52.969
2004;69.2917;-38.8853
2004;69.3125;-26.3249
2004;69.3333;-11.461
2004;69.3542;125.285
2004;69.375;123.084
2004;69.3958;63.0971
2004;69.4167;197.499
2004;69.4375;196.231
2004;69.4583;217.008
2004;69.4792;220.115
2004;69.5;172.364
2004;69.5208;185.569
2004;69.5417;83.7856
2004;69.5625;1.9942
2004;69.5833;34.1161
2004;69.6042;10.5106
2004;69.625;18.6775
2004;69.6458;59.9892
2004;69.6667;5.6824
2004;69.6875;-40.7225
2004;69.7083;-60.6582
2004;69.7292;-79.2369
2004;69.75;-78.1437
2004;69.7708;-69.9942
2004;69.7917;-49.9135
2004;69.8125;-87.0376
2004;69.8333;-48.7413
2004;69.8542;-5.1595
2004;69.875;-17.7593
2004;69.8958;-48.7351
2004;69.9167;-62.4878
2004;69.9375;-62.7319
2004;69.9583;-64.5583
2004;69.9792;-61.4646
2004;70;-60.931
2004;70.0208;-58.181
2004;70.0417;-64.8562
2004;70.0625;-62.384
2004;70.0833;-65.0076
2004;70.1042;-58.4176
2004;70.125;-57.1064
2004;70.1458;-57.69
2004;70.1667;-56.2029
2004;70.1875;-52.4617
2004;70.2083;-52.3749
2004;70.2292;-50.0989
2004;70.25;-52.2579
2004;70.2708;-43.3249
2004;70.2917;-32.4653
2004;70.3125;-6.7781
2004;70.3333;41.8694
2004;70.3542;41.4786
2004;70.375;56.7467
2004;70.3958;90.279
2004;70.4167;54.9804
2004;70.4375;182.161
2004;70.4583;182.29
2004;70.4792;166.528
2004;70.5;179.808
2004;70.5208;158.241
2004;70.5417;141.343
2004;70.5625;142.021
2004;70.5833;109.036
2004;70.6042;52.5242
2004;70.625;14.3708
2004;70.6458;24.3822
2004;70.6667;1.4715
2004;70.6875;-45.9668
2004;70.7083;-52.1903
2004;70.7292;-66.4711
2004;70.75;-59.3114
2004;70.7708;-54.2297
2004;70.7917;-59.4204
2004;70.8125;-51.3403
2004;70.8333;-43.4599
2004;70.8542;-24.7001
2004;70.875;-29.9887
2004;70.8958;-27.7489
2004;70.9167;-6.5885
2004;70.9375;-41.7911
2004;70.9583;-38.384
2004;70.9792;-34.4669
2004;71;-50.8753
2004;71.0208;-48.5493
2004;71.0417;-37.6618
2004;71.0625;-39.1906
2004;71.0833;-41.6047
2004;71.1042;-40.6765
2004;71.125;-24.9667
2004;71.1458;0.529
2004;71.1667;-1.3429
2004;71.1875;-10.7743
2004;71.2083;-20.6885
2004;71.2292;-27.2331
2004;71.25;-27.2804
2004;71.2708;-31.6013
2004;71.2917;-17.4667
2004;71.3125;1.8467
2004;71.3333;24.7065
2004;71.3542;101.802
2004;71.375;81.431
2004;71.3958;128.619
2004;71.4167;162.961
2004;71.4375;198.913
2004;71.4583;207.391
2004;71.4792;218.101
2004;71.5;183.708
2004;71.5208;181.998
2004;71.5417;162.736
2004;71.5625;142.295
2004;71.5833;119.486
2004;71.6042;98.63
2004;71.625;47.0844
2004;71.6458;29.7217
2004;71.6667;11.0425
2004;71.6875;-46.5682
2004;71.7083;-65.9606
2004;71.7292;-83.3594
2004;71.75;-87.7133
2004;71.7708;-80.0464
2004;71.7917;-71.7944
2004;71.8125;-54.6289
2004;71.8333;-58.144
2004;71.8542;-52.8157
2004;71.875;-51.8843
2004;71.8958;-46.1962
2004;71.9167;-46.5307
2004;71.9375;-56.3829
2004;71.9583;-48.0931
2004;71.9792;-16.7141
2004;72;-20.6686
2004;72.0208;-37.8093
2004;72.0417;-52.0757
2004;72.0625;-65.3639
2004;72.0833;-62.9574
2004;72.1042;-60.4219
2004;72.125;-55.3929
2004;72.1458;-56.1508
2004;72.1667;-59.5925
2004;72.1875;-40.4108
2004;72.2083;-39.2453
2004;72.2292;-24.0522
2004;72.25;-17.7967
2004;72.2708;-25.8413
2004;72.2917;-24.1046
2004;72.3125;-1.4156
2004;72.3333;28.369
2004;72.3542;115.999
2004;72.375;98.6865
2004;72.3958;128.623
2004;72.4167;170.85
2004;72.4375;191.975
2004;72.4583;202.959
2004;72.4792;215.268
2004;72.5;190.068
2004;72.5208;168.982
2004;72.5417;153.945
2004;72.5625;121.821
2004;72.5833;109.662
2004;72.6042;52.2364
2004;72.625;25.1536
2004;72.6458;-61.3253
2004;72.6667;-0.0936
2004;72.6875;-51.931
2004;72.7083;-90.7741
2004;72.7292;-87.4146
2004;72.75;-83.3061
2004;72.7708;-71.0758
2004;72.7917;-54.4772
2004;72.8125;-41.835
2004;72.8333;-38.1571
2004;72.8542;-44.2039
2004;72.875;-61.585
2004;72.8958;-55.1226
2004;72.9167;-46.4633
2004;72.9375;-58.9279
2004;72.9583;-52.7886
2004;72.9792;-50.4744
2004;73;-42.0718
2004;73.0208;-40.1883
2004;73.0417;-24.8094
2004;73.0625;-30.4112
2004;73.0833;-18.2101
2004;73.1042;-19.5651
2004;73.125;-26.4238
2004;73.1458;-26.0054
2004;73.1667;-15.1218
2004;73.1875;-24.1444
2004;73.2083;-19.921
2004;73.2292;-22.3106
2004;73.25;-22.6315
2004;73.2708;-3.8922
2004;73.2917;0.8586
2004;73.3125;10.2301
2004;73.3333;17.5204
2004;73.3542;29.3695
2004;73.375;71.2511
2004;73.3958;19.1282
2004;73.4167;24.601
2004;73.4375;26.6253
2004;73.4583;31.9772
2004;73.4792;44.4342
2004;73.5;39.5881
2004;73.5208;37.1367
2004;73.5417;-11.5633
2004;73.5625;-19.1183
2004;73.5833;-35.4601
2004;73.6042;-40.8911
2004;73.625;-25.1738
2004;73.6458;-28.2178
2004;73.6667;-22.2549
2004;73.6875;-15.6815
2004;73.7083;-14.2761
2004;73.7292;-10.9339
2004;73.75;-9.5392
2004;73.7708;-9.5097
2004;73.7917;-8.6119
2004;73.8125;-8.2708
2004;73.8333;-7.4344
2004;73.8542;-7.2725
2004;73.875;-6.1561
2004;73.8958;-5.6011
2004;73.9167;-3.834
2004;73.9375;7.1686
2004;73.9583;11.2496
2004;73.9792;29.7983
2004;74;54.1536
2004;74.0208;33.814
2004;74.0417;25.051
2004;74.0625;16.6674
2004;74.0833;6.4717
2004;74.1042;9.4235
2004;74.125;9.4838
2004;74.1458;10.1121
2004;74.1667;-0.9122
2004;74.1875;-31.7211
2004;74.2083;-27.896
2004;74.2292;-14.7247
2004;74.25;-21.0747
2004;74.2708;-7.9318
2004;74.2917;12.6318
2004;74.3125;40.1526
2004;74.3333;43.6004
2004;74.3542;84.0404
2004;74.375;71.9721
2004;74.3958;83.2724
2004;74.4167;118.911
2004;74.4375;117.095
2004;74.4583;181.202
2004;74.4792;129.288
2004;74.5;147.449
2004;74.5208;150.585
2004;74.5417;137.77
2004;74.5625;59.915
2004;74.5833;12.6106
2004;74.6042;-27.2636
2004;74.625;3.8439
2004;74.6458;34.7658
2004;74.6667;-11.7439
2004;74.6875;-51.4333
2004;74.7083;-33.8844
2004;74.7292;-48.9222
2004;74.75;-38.4878
2004;74.7708;-31.2874
2004;74.7917;-30.2756
2004;74.8125;-28.8475
2004;74.8333;-20.4304
2004;74.8542;-20.8135
2004;74.875;-14.0151
2004;74.8958;-7.9713
2004;74.9167;1.2185
2004;74.9375;7.962
2004;74.9583;11.6358
2004;74.9792;5.5301
2004;75;4.0813
2004;75.0208;-3.7503
2004;75.0417;-1.6638
2004;75.0625;1.5672
2004;75.0833;-3.3216
2004;75.1042;-8.0639
2004;75.125;-6.359
2004;75.1458;-5.2658
2004;75.1667;-4.6836
2004;75.1875;-0.6372
2004;75.2083;-0.2715
2004;75.2292;10.2956
2004;75.25;10.579
2004;75.2708;-3.5128
2004;75.2917;-0.5154
2004;75.3125;19.2459
2004;75.3333;35.3895
2004;75.3542;79.8842
2004;75.375;128.332
2004;75.3958;157.64
2004;75.4167;75.6444
2004;75.4375;-1.4208
2004;75.4583;-19.0878
2004;75.4792;1.2575
2004;75.5;50.6464
2004;75.5208;65.8517
2004;75.5417;31.7839
2004;75.5625;11.6828
2004;75.5833;17.8731
2004;75.6042;68.9914
2004;75.625;2.3542
2004;75.6458;10.9875
2004;75.6667;1.3369
2004;75.6875;-23.1609
2004;75.7083;-35.0541
2004;75.7292;-29.0683
2004;75.75;-49.1986
2004;75.7708;-28.8058
2004;75.7917;-25.51
2004;75.8125;-27.9003
2004;75.8333;-7.4269
2004;75.8542;-3.7776
2004;75.875;-6.4499
2004;75.8958;-7.344
2004;75.9167;-5.6332
2004;75.9375;-4.1942
2004;75.9583;-3.1078
2004;75.9792;-13.6513
2004;76;1.2446
2004;76.0208;-1.765
2004;76.0417;0.2364
2004;76.0625;-4.9804
2004;76.0833;-2.7483
2004;76.1042;12.6053
2004;76.125;20.6809
2004;76.1458;13.3424
2004;76.1667;6.6253
2004;76.1875;-1.3955
2004;76.2083;-4.1546
2004;76.2292;-26.1357
2004;76.25;-49.9564
2004;76.2708;-28.3003
2004;76.2917;9.9799
2004;76.3125;37.0201
2004;76.3333;37.7644
2004;76.3542;53.2221
2004;76.375;63.7639
2004;76.3958;98.6433
2004;76.4167;113.341
2004;76.4375;80.1267
2004;76.4583;100.012
2004;76.4792;125.142
2004;76.5;234.104
2004;76.5208;34.8856
2004;76.5417;43.0958
2004;76.5625;81.1339
2004;76.5833;35.9642
2004;76.6042;-13.845
2004;76.625;2.5478
2004;76.6458;-33.8428
2004;76.6667;-16.2944
2004;76.6875;-12.3722
2004;76.7083;-22.6453
2004;76.7292;-22.972
2004;76.75;-15.7285
2004;76.7708;-12.0667
2004;76.7917;-8.958
2004;76.8125;-14.2393
2004;76.8333;-12.7073
2004;76.8542;-9.4837
2004;76.875;-7.9211
2004;76.8958;-7.7574
2004;76.9167;-4.8349
2004;76.9375;NaN
2004;76.9583;NaN
2004;76.9792;NaN
2004;77;-11.3267
2004;77.0208;-13.2788
2004;77.0417;-7.5467
2004;77.0625;-3.0972
2004;77.0833;5.7494
2004;77.1042;6.0679
2004;77.125;6.3561
2004;77.1458;3.3197
2004;77.1667;-3.0234
2004;77.1875;-26.8015
2004;77.2083;-26.8965
2004;77.2292;-29.0728
2004;77.25;-29.7339
2004;77.2708;-12.2039
2004;77.2917;-1.9111
2004;77.3125;13.2381
2004;77.3333;47.8721
2004;77.3542;154.147
2004;77.375;163.747
2004;77.3958;154.119
2004;77.4167;173.3
2004;77.4375;173.492
2004;77.4583;142.858
2004;77.4792;96.3236
2004;77.5;40.2944
2004;77.5208;168.069
2004;77.5417;150.726
2004;77.5625;139.242
2004;77.5833;14.5139
2004;77.6042;2.8953
2004;77.625;4.6881
2004;77.6458;20.2636
2004;77.6667;9.8067
2004;77.6875;-48.0864
2004;77.7083;-74.6628
2004;77.7292;-90.2869
2004;77.75;-67.7483
2004;77.7708;-59.4556
2004;77.7917;-60.0997
2004;77.8125;-52.1394
2004;77.8333;-49.2897
2004;77.8542;-59.3539
2004;77.875;-71.1879
2004;77.8958;-78.0371
2004;77.9167;-71.6806
2004;77.9375;-65.6718
2004;77.9583;-62.2518
2004;77.9792;-58.4617
2004;78;-49.7506
2004;78.0208;-52.0431
2004;78.0417;-45.8664
2004;78.0625;-53.4397
2004;78.0833;-54.9871
2004;78.1042;-29.3022
2004;78.125;-27.6776
2004;78.1458;-36.2626
2004;78.1667;-3.769
2004;78.1875;-37.9996
2004;78.2083;-45.6903
2004;78.2292;-39.4335
2004;78.25;-26.5844
2004;78.2708;-13.585
2004;78.2917;-12.1286
2004;78.3125;14.4789
2004;78.3333;48.5078
2004;78.3542;122.396
2004;78.375;180.556
2004;78.3958;169.561
2004;78.4167;184.93
2004;78.4375;212.15
2004;78.4583;182.924
2004;78.4792;197.858
2004;78.5;188.893
2004;78.5208;180.354
2004;78.5417;156.954
2004;78.5625;151.396
2004;78.5833;85.5292
2004;78.6042;83.2986
2004;78.625;29.4833
2004;78.6458;-12.3403
2004;78.6667;-32.5267
2004;78.6875;-75.1423
2004;78.7083;-106.931
2004;78.7292;-116.195
2004;78.75;-104.907
2004;78.7708;-81.1681
2004;78.7917;-86.1283
2004;78.8125;-74.5961
2004;78.8333;-50.1453
2004;78.8542;-43.0847
2004;78.875;-33.1086
2004;78.8958;-38.255
2004;78.9167;-35.6022
2004;78.9375;-22.7686
2004;78.9583;-22.1258
2004;78.9792;-20.1028
2004;79;-16.6578
2004;79.0208;-18.2553
2004;79.0417;-43.9492
2004;79.0625;-28.5911
2004;79.0833;-26.2843
2004;79.1042;-23.3071
2004;79.125;-19.5787
2004;79.1458;-20.3751
2004;79.1667;-23.8967
2004;79.1875;-10.3701
2004;79.2083;-20.9919
2004;79.2292;-27.8117
2004;79.25;-21.9028
2004;79.2708;-14.4346
2004;79.2917;-7.5108
2004;79.3125;-0.0176
2004;79.3333;29.1557
2004;79.3542;51.6924
2004;79.375;85.2128
2004;79.3958;10.5258
2004;79.4167;16.8014
2004;79.4375;15.1428
2004;79.4583;25.4614
2004;79.4792;12.815
2004;79.5;18.6175
2004;79.5208;0.2247
2004;79.5417;4.6291
2004;79.5625;5.3551
2004;79.5833;-3.8844
2004;79.6042;28.4269
2004;79.625;26.9239
2004;79.6458;-11.1746
2004;79.6667;-37.7857
2004;79.6875;-32.2686
2004;79.7083;-33.4067
2004;79.7292;-42.2693
2004;79.75;-36.9432
2004;79.7708;-53.3388
2004;79.7917;-40.439
2004;79.8125;-25.549
2004;79.8333;-23.1139
2004;79.8542;-24.5214
2004;79.875;-10.0792
2004;79.8958;-0.8286
2004;79.9167;-1.4286
2004;79.9375;-15.7599
2004;79.9583;-27.5271
2004;79.9792;-30.6221
2004;80;-37.506
2004;80.0208;-30.2369
2004;80.0417;-32.9967
2004;80.0625;-37.2893
2004;80.0833;-24.0763
2004;80.1042;-15.3406
2004;80.125;-12.2244
2004;80.1458;-19.2365
2004;80.1667;-17.2044
2004;80.1875;-3.9494
2004;80.2083;-20.2214
2004;80.2292;-31.0967
2004;80.25;-23.2194
2004;80.2708;-25.1874
2004;80.2917;-21.3765
2004;80.3125;-4.7667
2004;80.3333;0.7886
2004;80.3542;28.4686
2004;80.375;59.496
2004;80.3958;16.2511
2004;80.4167;24.3024
2004;80.4375;17.2989
2004;80.4583;28.5528
2004;80.4792;125.738
2004;80.5;89.8175
2004;80.5208;117.273
2004;80.5417;114.483
2004;80.5625;29.2794
2004;80.5833;90.9425
2004;80.6042;67.3239
2004;80.625;34.5689
2004;80.6458;28.4667
2004;80.6667;18.6742
2004;80.6875;-40.0201
2004;80.7083;-73.8201
2004;80.7292;-69.6742
2004;80.75;-74.1032
2004;80.7708;-72.3939
2004;80.7917;-38.565
2004;80.8125;-30.3122
2004;80.8333;-24.1025
2004;80.8542;-23.1274
2004;80.875;-28.4875
2004;80.8958;-31.3778
2004;80.9167;-34.6458
2004;80.9375;-58.7251
2004;80.9583;-54.7549
2004;80.9792;-49.9617
2004;81;-43.2947
2004;81.0208;-54.6656
2004;81.0417;-45.6229
2004;81.0625;-30.1453
2004;81.0833;-21.9503
2004;81.1042;-27.2167
2004;81.125;-21.1035
2004;81.1458;-18.4418
2004;81.1667;-15.3796
2004;81.1875;-19.8292
2004;81.2083;-24.9282
2004;81.2292;-44.8362
2004;81.25;-46.4397
2004;81.2708;-11.5986
2004;81.2917;-2.995
2004;81.3125;6.5908
2004;81.3333;24.568
2004;81.3542;128.307
2004;81.375;29.1186
2004;81.3958;-14.6513
2004;81.4167;4.0131
2004;81.4375;24.8706
2004;81.4583;162.267
2004;81.4792;76.1006
2004;81.5;150.365
2004;81.5208;76.4578
2004;81.5417;20.3869
2004;81.5625;13.2811
2004;81.5833;-31.0908
2004;81.6042;-6.8522
2004;81.625;10.1896
2004;81.6458;17.6314
2004;81.6667;27.8625
2004;81.6875;37.1664
2004;81.7083;27.9164
2004;81.7292;-51.9293
2004;81.75;-48.9958
2004;81.7708;-32.4747
2004;81.7917;-58.4835
2004;81.8125;-63.4178
2004;81.8333;-69.2526
2004;81.8542;-61.9546
2004;81.875;-28.3564
2004;81.8958;-26.5893
2004;81.9167;-27.7968
2004;81.9375;-33.2803
2004;81.9583;-41.0439
2004;81.9792;-23.7303
2004;82;-18.9028
2004;82.0208;-31.0162
2004;82.0417;-9.2546
2004;82.0625;-13.3408
2004;82.0833;-26.0668
2004;82.1042;-35.2206
2004;82.125;-12.5158
2004;82.1458;-16.5544
2004;82.1667;-12.1089
2004;82.1875;-13.1294
2004;82.2083;-14.8211
2004;82.2292;-15.0442
2004;82.25;-9.1968
2004;82.2708;1.5822
2004;82.2917;14.1893
2004;82.3125;34.8456
2004;82.3333;32.8846
2004;82.3542;52.2997
2004;82.375;42.9857
2004;82.3958;83.6125
2004;82.4167;50.8381
2004;82.4375;27.5311
2004;82.4583;77.8925
2004;82.4792;102.657
2004;82.5;109.559
2004;82.5208;71.1147
2004;82.5417;86.4931
2004;82.5625;138.646
2004;82.5833;88.5333
2004;82.6042;82.1286
2004;82.625;-13.4464
2004;82.6458;12.7261
2004;82.6667;-30.2536
2004;82.6875;-48.698
2004;82.7083;-58.5147
2004;82.7292;-63.9367
2004;82.75;-58.189
2004;82.7708;-82.7711
2004;82.7917;-51.6476
2004;82.8125;-48.7582
2004;82.8333;-45.5411
2004;82.8542;-41.3901
2004;82.875;-36.3013
2004;82.8958;-47.2554
2004;82.9167;-50.5344
2004;82.9375;-35.2525
2004;82.9583;-33.4946
2004;82.9792;-44.2622
2004;83;-50.5611
2004;83.0208;-56.31
2004;83.0417;-49.6865
2004;83.0625;-22.8997
2004;83.0833;-20.586
2004;83.1042;-25.6239
2004;83.125;-34.7393
2004;83.1458;-31.7921
2004;83.1667;-33.1292
2004;83.1875;-16.4481
2004;83.2083;-19.8435
2004;83.2292;-21.4031
2004;83.25;-18.5144
2004;83.2708;-17.6879
2004;83.2917;-7.9164
2004;83.3125;2.8997
2004;83.3333;10.5876
2004;83.3542;26.7359
2004;83.375;28.6674
2004;83.3958;26.7844
2004;83.4167;39.8797
2004;83.4375;24.7633
2004;83.4583;65.296
2004;83.4792;111.782
2004;83.5;77.7033
2004;83.5208;170.13
2004;83.5417;229.845
2004;83.5625;5.6514
2004;83.5833;-4.0661
2004;83.6042;-12.1294
2004;83.625;-9.105
2004;83.6458;-8.1328
2004;83.6667;-19.0393
2004;83.6875;-27.6856
2004;83.7083;-39.1546
2004;83.7292;-36.4161
2004;83.75;-33.6042
2004;83.7708;-44.0161
2004;83.7917;-45.4625
2004;83.8125;-38.0986
2004;83.8333;-50.4467
2004;83.8542;-54.6644
2004;83.875;-69.4582
2004;83.8958;-78.5243
2004;83.9167;-79.2506
2004;83.9375;-76.5985
2004;83.9583;-74.8706
2004;83.9792;-70.9725
2004;84;-66.0058
2004;84.0208;-68.4164
2004;84.0417;-68.0754
2004;84.0625;-63.5896
2004;84.0833;-62.5782
2004;84.1042;-61.2882
2004;84.125;-59.1632
2004;84.1458;-59.8282
2004;84.1667;-50.2183
2004;84.1875;-38.5651
2004;84.2083;-34.3433
2004;84.2292;-46.6168
2004;84.25;-43.3821
2004;84.2708;-2.2165
2004;84.2917;-32.645
2004;84.3125;28.2704
2004;84.3333;77.9434
2004;84.3542;110.166
2004;84.375;83.2956
2004;84.3958;90.3387
2004;84.4167;91.2021
2004;84.4375;79.8897
2004;84.4583;107.273
2004;84.4792;86.4867
2004;84.5;133.719
2004;84.5208;235.15
2004;84.5417;104.954
2004;84.5625;79.595
2004;84.5833;143.239
2004;84.6042;74.7972
2004;84.625;27.5931
2004;84.6458;66.4267
2004;84.6667;-52.1633
2004;84.6875;-43.5561
2004;84.7083;-55.1802
2004;84.7292;-78.3414
2004;84.75;-65.2169
2004;84.7708;-73.5194
2004;84.7917;-89.4287
2004;84.8125;-65.3519
2004;84.8333;-63.3125
2004;84.8542;-68.3688
2004;84.875;-78.8621
2004;84.8958;-73.7854
2004;84.9167;-71.1938
2004;84.9375;-77.6878
2004;84.9583;-81.2671
2004;84.9792;-75.3633
2004;85;-75.8412
2004;85.0208;-75.5289
2004;85.0417;-72.7439
2004;85.0625;-75.7625
2004;85.0833;-68.306
2004;85.1042;-64.6968
2004;85.125;-59.9025
2004;85.1458;-46.5565
2004;85.1667;-49.6268
2004;85.1875;-66.0346
2004;85.2083;-73.3924
2004;85.2292;-86.5196
2004;85.25;-39.6481
2004;85.2708;19.8618
2004;85.2917;-1.8722
2004;85.3125;47.0165
2004;85.3333;73.6921
2004;85.3542;118.044
2004;85.375;155.217
2004;85.3958;173.316
2004;85.4167;181.358
2004;85.4375;44.1022
2004;85.4583;228.01
2004;85.4792;85.5042
2004;85.5;113.124
2004;85.5208;158.583
2004;85.5417;35.5236
2004;85.5625;27.6594
2004;85.5833;63.6083
2004;85.6042;-8.9522
2004;85.625;-40.7769
2004;85.6458;-48.4687
2004;85.6667;-17.8978
2004;85.6875;-4.4025
2004;85.7083;-54.9274
2004;85.7292;-53.7324
2004;85.75;-71.0789
2004;85.7708;-95.0915
2004;85.7917;-91.9851
2004;85.8125;-90.1154
2004;85.8333;-84.7722
2004;85.8542;-81.245
2004;85.875;-73.7243
2004;85.8958;-83.569
2004;85.9167;-81.0015
2004;85.9375;-77.4808
2004;85.9583;-76.5993
2004;85.9792;-77.9975
2004;86;-69.3618
2004;86.0208;-68.9751
2004;86.0417;-60.1746
2004;86.0625;-37.4414
2004;86.0833;-41.9265
2004;86.1042;-61.6806
2004;86.125;-62.5235
2004;86.1458;-66.5724
2004;86.1667;-92.29
2004;86.1875;-74.1483
2004;86.2083;-59.6744
2004;86.2292;-66.6964
2004;86.25;-52.9946
2004;86.2708;-0.0129
2004;86.2917;-6.0192
2004;86.3125;71.0164
2004;86.3333;89.9663
2004;86.3542;128.031
2004;86.375;34.9992
2004;86.3958;147.663
2004;86.4167;150.612
2004;86.4375;172.489
2004;86.4583;203.486
2004;86.4792;235.504
2004;86.5;278.052
2004;86.5208;167.509
2004;86.5417;168.531
2004;86.5625;65.7069
2004;86.5833;88.4264
2004;86.6042;52.2214
2004;86.625;-15.2583
2004;86.6458;48.7858
2004;86.6667;-4.1903
2004;86.6875;-47.0425
2004;86.7083;-78.5883
2004;86.7292;-102.37
2004;86.75;-109.258
2004;86.7708;-119.754
2004;86.7917;-117.246
2004;86.8125;-106.886
2004;86.8333;-97.5529
2004;86.8542;-97.409
2004;86.875;-77.5436
2004;86.8958;-71.86
2004;86.9167;-61.9808
2004;86.9375;-54.0682
2004;86.9583;-31.7515
2004;86.9792;-22.9479
2004;87;-15.8968
2004;87.0208;-34.5947
2004;87.0417;-22.5414
2004;87.0625;-8.9536
